jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
21,6,2025,stage_7,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 7.gpx,https://www.komoot.com/tour/2951479012,91.4,5.48,47.4,55.0,,,197.0,9.07,0.25,0.0,0.492,0.0,,,,,,,206.29,3144.0,2794.0,934.0,370.0,9.0,5.0,4.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,6.5,8.23,6.26,343.0,0.34,701.0
22,6,2025,result,andorra-morabanc-classica,1.1,2025 Andorra Morabanc Classica.gpx,https://www.komoot.com/tour/2962416533,31.3,3.45,71.9,5.82,2.24,,110.0,2.89,,1.42,,,,,,,,,114.65,3533.0,2358.0,2401.0,893.0,4.0,4.0,3.0,2.0,2.0,0.9996,0.9996,0.9996,0.9996,0.9996,8.1,8.4,8.02,834.0,1.65,1587.0
22,6,2025,result,copenhagen-sprint,1.UWT,2025 Copenhagen Sprint.gpx,https://www.komoot.com/tour/2950110477,37.1,7.74,9.08,67.5,2.18,0.0,103.0,44.0,0.215,3.53,0.737,0.879,0.534,0.222,,,,,150.94,686.0,685.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.17,0.0,40.0,0.03,226.0
22,6,2025,stage_5,tour-of-belgium,2.Pro,2025 Baloise Belgium Tour Stage 5.gpx,https://www.komoot.com/tour/2962428300,35.9,8.16,,121.0,,,68.4,115.0,0.141,18.6,,,,,,,,,183.14,1182.0,1163.0,78.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.23,0.54,102.0,-0.03,327.0
22,6,2025,stage_8,tour-de-suisse,2.UWT,2025 Tour de Suisse Stage 8.gpx,https://www.komoot.com/tour/2962735099,9.13,0.949,,,,,9.84,0.185,,0.0,,0.0,0.0,,,,,,10.12,836.0,17.0,1268.0,438.0,1.0,1.0,1.0,1.0,1.0,0.9974,0.9974,0.9974,0.9974,0.9974,8.2,9.9,9.88,614.0,8.09,836.0
24,6,2025,result,giro-dell-appennino,1.1,2025 Giro dell'Appennino.gpx,https://www.komoot.com/tour/2962532779,102.0,1.29,70.6,27.8,1.5,0.324,197.0,3.12,0.0,2.74,0.0,0.246,0.0,,,,,,203.08,3173.0,3352.0,728.0,0.0,6.0,5.0,4.0,1.0,0.0,0.8483,0.8483,0.8483,0.8483,0.0,2.6,0.97,0.62,74.0,0.23,507.0
26,6,2025,result,nc-luxembourg-itt,NC,2025 Luxembourg Road National Championship - ITT.gpx,https://www.komoot.com/tour/2962616708,15.1,0.0,4.52,,,,19.7,,,,,,,,,,,,19.71,258.0,261.0,519.0,308.0,1.0,1.0,0.0,0.0,0.0,0.5086,0.5086,0.0,0.0,0.0,0.2,-1.1,-1.96,218.0,-0.02,258.0
26,6,2025,result,nc-slovakia-itt,NC,2025 Slovakian Road National Championship - ITT.gpx,https://www.komoot.com/tour/2962689109,34.6,,,,,,34.6,,,,,,,,,,,,34.62,416.0,414.0,349.0,203.0,1.0,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0,0.0,-1.6,-0.87,-0.7,220.0,0.01,416.0
27,6,2025,result,nc-spain-itt,NC,2025 Spanish Road National Championship - ITT.gpx,https://www.komoot.com/tour/2962693512,13.7,0.325,,,,0.0,13.8,,,0.283,,,,,,,,,14.0,737.0,17.0,2380.0,1660.0,1.0,1.0,1.0,1.0,0.0,0.9966,0.9966,0.9966,0.9966,0.0,5.4,6.47,5.12,615.0,5.14,737.0
27,6,2025,result,nc-germany-itt,NC,2025 German Road National Championship - ITT.gpx,https://www.komoot.com/tour/2962525517,16.2,2.62,,0.44,,,19.5,2.96,,,3.14,,,,,,,,22.44,257.0,266.0,391.0,226.0,1.0,1.0,0.0,0.0,0.0,0.3918,0.3918,0.0,0.0,0.0,-0.2,0.03,-0.06,40.0,-0.04,257.0
27,6,2025,result,nc-canada-itt,NC,2025 Canadian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2962447236,33.0,1.02,,,,,33.0,1.02,,,,,,,,,,,34.07,234.0,234.0,442.0,303.0,1.0,0.0,0.0,0.0,0.0,0.5099,0.0,0.0,0.0,0.0,0.1,1.03,0.1,234.0,0.0,234.0
27,6,2025,result,nc-slovenia-itt,NC,2025 Slovenian Road National Championships - ITT.gpx,https://www.komoot.com/tour/2962690447,8.09,2.48,1.38,5.98,,,28.2,0.563,,0.206,,,,,,,,,29.24,75.0,76.0,242.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.13,0.08,56.0,-0.0,75.0
28,6,2025,result,nc-canada2,NC,2025 Canadian Road National Championships.gpx,https://www.komoot.com/tour/2962447737,197.0,,,,,,192.0,4.23,,,,0.819,,,,,,,197.36,2091.0,2097.0,474.0,215.0,7.0,2.0,0.0,0.0,0.0,0.8449,0.8449,0.0,0.0,0.0,0.5,-0.3,-0.68,517.0,0.31,640.0
29,6,2025,result,danish-championships,NC,2025 Austrian Road National Championships.gpx,https://www.komoot.com/tour/2962424722,169.0,,,,,,169.0,,,,,,,,,,,,169.12,183.0,184.0,124.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,42.0,0.0,58.0
29,6,2025,result,nc-slovakia,NC,2025 Slovakian Road National Championship.gpx,https://www.komoot.com/tour/2962689933,98.8,,,,,,98.8,,,,,,,,,,,,98.67,898.0,899.0,330.0,192.0,3.0,0.0,0.0,0.0,0.0,0.8702,0.0,0.0,0.0,0.0,-0.5,-0.17,-0.24,217.0,0.08,431.0
29,6,2025,result,nc-italy,NC,2025 Italian Road National Championship.gpx,https://www.komoot.com/tour/2962586087,109.0,9.96,9.76,0.163,1.07,,92.1,36.8,,1.16,0.0,,,,,,,,130.45,1472.0,1471.0,461.0,204.0,6.0,1.0,0.0,0.0,0.0,0.6585,0.6585,0.0,0.0,0.0,0.0,-1.87,-0.12,90.0,0.0,498.0
29,6,2025,result,nc-norway,NC,2025 Norwegian Road National Championship.gpx,https://www.komoot.com/tour/2962633216,108.0,6.88,73.1,0.455,,,184.0,4.53,1.19,0.484,1.71,,,,,,,,190.57,2299.0,2344.0,249.0,76.0,7.0,0.0,0.0,0.0,0.0,0.9663,0.0,0.0,0.0,0.0,-0.7,-0.97,-2.34,106.0,0.04,535.0
29,6,2025,result,nc-luxembourg,NC,2025 Luxembourg Road National Championship.gpx,https://www.komoot.com/tour/2962617155,106.0,1.3,31.6,,,,139.0,,,,,,,,,,,,138.78,1831.0,1831.0,519.0,308.0,7.0,7.0,0.0,0.0,0.0,0.9309,0.9309,0.0,0.0,0.0,0.3,-1.3,-1.96,220.0,0.4,765.0
29,6,2025,result,nc-germany,NC,2025 German Road National Championship.gpx,https://www.komoot.com/tour/2962526299,115.0,3.66,,,,,103.0,15.4,,,,,,,,,,,118.51,2091.0,2092.0,440.0,288.0,12.0,0.0,0.0,0.0,0.0,0.9767,0.0,0.0,0.0,0.0,-2.5,-1.07,-0.02,288.0,0.16,917.0
29,6,2025,result,nc-belgium,NC,2025 Belgian Road National Championship.gpx,https://www.komoot.com/tour/2962429057,103.0,40.8,62.0,33.3,1.93,,185.0,42.9,11.5,2.45,8.28,7.61,,,,,,,249.57,1999.0,2001.0,277.0,58.0,2.0,1.0,0.0,0.0,0.0,0.2627,0.2627,0.0,0.0,0.0,1.6,0.27,0.14,92.0,0.21,478.0
29,6,2025,result,nc-spain,NC,2025 Spanish Road National Championship.gpx,https://www.komoot.com/tour/2962694133,133.0,7.65,3.77,,,,129.0,15.9,,,,,,,,,,,144.38,2808.0,2808.0,1296.0,678.0,8.0,4.0,2.0,0.0,0.0,0.8046,0.8046,0.8046,0.0,0.0,-1.0,-1.2,-1.22,54.0,0.51,1026.0
29,6,2025,result,nc-slovenia,NC,2025 Slovenian Road National Championships.gpx,https://www.komoot.com/tour/2962691172,150.0,11.1,,19.2,,,161.0,18.6,1.27,0.588,1.39,,,,,,,,181.17,1997.0,1998.0,326.0,236.0,8.0,0.0,0.0,0.0,0.0,0.9281,0.0,0.0,0.0,0.0,0.7,0.07,-0.02,136.0,0.02,529.0
1,7,2025,result,trofeo-citta-di-brescia,1.2,2025 Trofeo Citta di Brescia - Mem. Rino Fiori.gpx,https://www.komoot.com/tour/2987608054,67.9,51.0,,,0.0,,113.0,0.837,7.49,0.0,2.22,0.468,0.468,,,,,,122.71,1236.0,1240.0,199.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.87,0.54,233.0,-0.12,474.0
3,7,2025,stage_1,sibiu-cycling-tour,2.1,2025 Sibiu Cycling Tour Stage 1.gpx,https://www.komoot.com/tour/2962676249,173.0,0.416,38.6,2.69,,,214.0,0.177,0.0,,,0.0,0.0,,,,,,214.11,1772.0,1765.0,592.0,247.0,7.0,2.0,1.0,0.0,0.0,0.932,0.7239,0.7239,0.0,0.0,1.0,0.67,0.6,187.0,-0.33,236.0
4,7,2025,stage_2,sibiu-cycling-tour,2.1,2025 Sibiu Cycling Tour Stage 2.gpx,https://www.komoot.com/tour/2962677511,148.0,0.685,55.7,,,,204.0,,,,,,,0.685,,,,,204.21,2786.0,1249.0,2034.0,311.0,4.0,2.0,1.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,6.3,6.27,6.54,394.0,-0.03,277.0
5,7,2025,result,grand-prix-kahramanmaras,1.2,2025 Grand Prix Kahramanmaras.gpx,https://www.komoot.com/tour/2962558145,41.8,0.446,90.7,,0.394,,132.0,0.215,,0.394,,,,,,,,,133.12,2590.0,2429.0,1614.0,438.0,6.0,3.0,1.0,1.0,1.0,0.9985,0.9985,0.4687,0.4687,0.4687,2.9,4.33,2.96,764.0,1.75,1462.0
5,7,2025,stage_1,tour-de-france,2.UWT,2025 Tour de France Stage 1.gpx,https://www.komoot.com/tour/2951444981,111.0,5.9,35.7,32.2,0.434,0.0,177.0,6.17,2.17,0.698,,0.0,0.0,,,,,,185.18,1023.0,1039.0,168.0,14.0,3.0,0.0,0.0,0.0,0.0,0.6969,0.0,0.0,0.0,0.0,0.1,0.13,0.06,51.0,0.16,315.0
5,7,2025,stage_3,sibiu-cycling-tour,2.1,2025 Sibiu Cycling Tour Stage 3.gpx,https://www.komoot.com/tour/2962677955,135.0,0.657,26.2,,0.327,,162.0,0.207,,0.327,,,,,,,,,162.13,2020.0,1136.0,1303.0,243.0,4.0,2.0,1.0,1.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,3.0,2.4,3.86,316.0,-0.32,248.0
6,7,2025,result,giro-del-medio-brenta,1.2,2025 Giro del Medio Brenta.gpx,https://www.komoot.com/tour/2962530509,123.0,0.339,48.3,3.07,,,173.0,2.0,,,0.0,,,,,,,,175.24,1843.0,782.0,1098.0,19.0,2.0,2.0,1.0,1.0,1.0,0.9737,0.9737,0.7563,0.7563,0.7563,1.6,-0.03,0.08,103.0,-0.02,56.0
6,7,2025,result,grand-prix-edebiyat-yolu,1.2,2025 Grand Prix Edebiyat Yolu.gpx,https://www.komoot.com/tour/2962555738,54.2,6.84,75.3,,0.699,,124.0,12.4,,0.699,,,,,,,,,137.14,848.0,761.0,695.0,437.0,3.0,2.0,0.0,0.0,0.0,0.9986,0.7866,0.0,0.0,0.0,2.9,2.9,2.5,369.0,-0.07,299.0
6,7,2025,result,midden-brabant-poort-omloop,1.2,2025 Midden-Brabant Poort Omloop.gpx,https://www.komoot.com/tour/2962622565,164.0,2.54,,8.58,,,88.3,69.0,19.0,0.712,,,,,,,,,176.15,388.0,387.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,-0.04,39.0,-0.01,94.0
6,7,2025,stage_2,tour-de-france,2.UWT,2025 Tour de France Stage 2.gpx,https://www.komoot.com/tour/2951450714,167.0,2.38,38.2,1.59,,,208.0,1.5,0.703,0.414,0.109,,,,,,,,209.55,1853.0,1833.0,189.0,3.0,5.0,2.0,0.0,0.0,0.0,0.9386,0.8499,0.0,0.0,0.0,4.0,0.87,-0.62,305.0,0.23,287.0
6,7,2025,stage_4,sibiu-cycling-tour,2.1,2025 Sibiu Cycling Tour Stage 4.gpx,https://www.komoot.com/tour/2962678356,0.31,0.866,,0.779,0.174,,1.47,,1.59,0.174,1.1,,,,,,,,3.34,22.0,22.0,431.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.0,22.0,0.0,22.0
6,7,2025,stage_1,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 1.gpx,https://www.komoot.com/tour/2962783816,63.8,,56.8,,,,121.0,,,,,,,,,,,,120.6,498.0,497.0,2294.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.27,0.24,188.0,-0.02,205.0
7,7,2025,stage_3,tour-de-france,2.UWT,2025 Tour de France Stage 3.gpx,https://www.komoot.com/tour/2951453492,101.0,1.73,42.4,31.7,1.16,0.139,173.0,2.56,1.12,1.33,0.301,,,0.301,,,,,178.51,772.0,788.0,161.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.856,0.0,0.0,0.0,0.0,0.0,0.07,0.06,17.0,0.15,211.0
7,7,2025,stage_2,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 2.gpx,https://www.komoot.com/tour/2962784031,72.6,0.756,77.7,,,,128.0,23.0,,,,,,,,,,,150.81,2255.0,2147.0,3380.0,2367.0,4.0,3.0,2.0,2.0,1.0,0.8476,0.8476,0.8476,0.8476,0.2862,-1.0,-0.97,-0.72,577.0,0.5,1017.0
8,7,2025,stage_4,tour-de-france,2.UWT,2025 Tour de France Stage 4.gpx,https://www.komoot.com/tour/2951454481,116.0,3.61,51.6,2.78,0.355,,169.0,4.91,0.0,0.438,,,,,,,,,174.02,1675.0,1699.0,214.0,9.0,8.0,1.0,0.0,0.0,0.0,0.9426,0.3077,0.0,0.0,0.0,1.9,-2.13,-1.76,279.0,0.13,347.0
8,7,2025,stage_3,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 3.gpx,https://www.komoot.com/tour/2962784393,66.2,,153.0,,,,220.0,,,,,,,,,,,,219.36,2820.0,2421.0,3472.0,2366.0,3.0,3.0,2.0,2.0,2.0,0.9402,0.9402,0.7404,0.7404,0.7404,-1.9,-1.2,-1.08,210.0,0.36,996.0
9,7,2025,stage_5,tour-de-france,2.UWT,2025 Tour de France Stage 5.gpx,https://www.komoot.com/tour/2951455014,29.6,1.29,,2.02,,0.0,33.0,0.0,,,,,,,,,,,33.0,182.0,179.0,68.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.43,-1.06,93.0,0.01,182.0
9,7,2025,stage_1,tour-of-austria,2.1,2025 Tour of Austria Stage 1.gpx,https://www.komoot.com/tour/2962762795,90.3,2.18,72.3,1.58,1.4,,165.0,0.705,0.328,1.45,0.0,,,,,,,,167.7,2476.0,2490.0,819.0,290.0,6.0,5.0,1.0,0.0,0.0,0.959,0.959,0.3744,0.0,0.0,-0.7,-3.07,-3.88,177.0,0.41,574.0
9,7,2025,stage_4,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 4.gpx,https://www.komoot.com/tour/2962784699,6.96,,165.0,,0.896,,172.0,,,,,,,,,,,,172.68,1342.0,1506.0,3758.0,2706.0,3.0,1.0,1.0,1.0,1.0,0.7712,0.2603,0.2603,0.2603,0.2603,0.4,0.47,-0.24,157.0,1.08,602.0
10,7,2025,stage_6,tour-de-france,2.UWT,2025 Tour de France Stage 6.gpx,https://www.komoot.com/tour/2951455560,168.0,1.44,32.6,,,,198.0,3.66,,,,,,,,,,,201.59,3249.0,3103.0,345.0,31.0,9.0,7.0,0.0,0.0,0.0,0.9738,0.8338,0.0,0.0,0.0,7.6,0.3,0.4,340.0,-0.05,715.0
10,7,2025,stage_2,tour-of-austria,2.1,2025 Tour of Austria Stage 2.gpx,https://www.komoot.com/tour/2962763200,10.4,0.47,113.0,18.1,,,142.0,0.402,,0.0,0.0,,,,,,,,142.03,2166.0,1963.0,965.0,475.0,4.0,3.0,2.0,0.0,0.0,0.9997,0.9997,0.6915,0.0,0.0,5.5,5.9,3.48,266.0,-0.07,825.0
10,7,2025,stage_5,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 5.gpx,https://www.komoot.com/tour/2962784903,61.4,,104.0,,3.84,,164.0,0.496,,1.02,,,,,,,,,168.61,2306.0,1736.0,3889.0,2722.0,4.0,3.0,2.0,1.0,1.0,0.9182,0.9182,0.7947,0.4403,0.4403,-0.1,-0.5,-1.42,870.0,1.84,1248.0
11,7,2025,stage_3,tour-of-austria,2.1,2025 Tour of Austria Stage 3.gpx,https://www.komoot.com/tour/2962763582,126.0,1.65,14.8,,,,132.0,11.0,,,,,,,,,,,142.77,2974.0,2153.0,1271.0,435.0,8.0,4.0,3.0,1.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,11.9,10.93,8.88,464.0,0.21,841.0
11,7,2025,stage_7,tour-de-france,2.UWT,2025 Tour de France Stage 7.gpx,https://www.komoot.com/tour/2951456048,146.0,1.83,41.8,6.39,0.433,,191.0,5.37,0.2,0.433,0.428,,,,,,,,196.55,2052.0,1809.0,287.0,4.0,8.0,2.0,0.0,0.0,0.0,0.9995,0.9995,0.0,0.0,0.0,7.2,5.53,3.02,550.0,-0.03,301.0
11,7,2025,stage_1,gp-int-torres-vedras,2.2,2025 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 1.gpx,https://www.komoot.com/tour/2962519880,85.5,4.72,87.6,,0.193,,169.0,7.59,1.0,0.221,0.571,0.114,0.0,0.281,,,,,178.1,2672.0,2518.0,344.0,7.0,6.0,6.0,1.0,0.0,0.0,0.9995,0.9995,0.8793,0.0,0.0,2.8,2.97,2.64,194.0,0.15,764.0
11,7,2025,stage_6,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 6.gpx,https://www.komoot.com/tour/2962785144,5.62,,161.0,64.4,2.76,,231.0,,,,,,,,,,,,233.02,967.0,1383.0,3724.0,2877.0,2.0,1.0,1.0,0.0,0.0,0.8132,0.6155,0.6155,0.0,0.0,0.5,-1.0,-2.46,458.0,-0.2,68.0
12,7,2025,result,visegrad-4-bicycle-race-gp-hungary,1.2,2025 Visegrad 4 Kerekparverseny.gpx,https://www.komoot.com/tour/2987626435,109.0,1.05,43.4,0.536,0.746,,153.0,,0.701,0.521,0.0,,,,,,,,154.14,1493.0,1471.0,468.0,139.0,4.0,1.0,1.0,0.0,0.0,0.9994,0.6514,0.6514,0.0,0.0,9.1,1.83,0.32,260.0,-0.18,452.0
12,7,2025,stage_4,tour-of-austria,2.1,2025 Tour of Austria Stage 4.gpx,https://www.komoot.com/tour/2962763948,100.0,0.555,16.8,,,,117.0,0.0,,0.554,,,,,,,,,117.39,3540.0,2101.0,2024.0,585.0,4.0,3.0,2.0,2.0,2.0,0.9996,0.9996,0.9996,0.9996,0.9996,7.8,6.47,6.12,713.0,0.14,619.0
12,7,2025,stage_2,gp-int-torres-vedras,2.2,2025 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 2.gpx,https://www.komoot.com/tour/2962520624,104.0,7.92,44.3,4.11,,,157.0,2.95,0.875,,0.0,0.0,,,,,,,160.22,2483.0,1865.0,646.0,1.0,7.0,2.0,1.0,1.0,0.0,0.9997,0.9997,0.9997,0.9997,0.0,9.5,5.37,6.02,458.0,0.24,624.0
12,7,2025,stage_8,tour-de-france,2.UWT,2025 Tour de France Stage 8.gpx,https://www.komoot.com/tour/2951456740,149.0,2.03,15.9,3.89,0.368,,169.0,1.8,,0.368,,,,,,,,,171.07,1158.0,1141.0,118.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.84,103.0,-0.05,310.0
12,7,2025,stage_7,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 7.gpx,https://www.komoot.com/tour/2962785422,4.04,,113.0,20.2,,,137.0,,,,,,,,,,,,136.91,1284.0,1163.0,3724.0,2874.0,3.0,1.0,1.0,1.0,1.0,0.7543,0.4833,0.4833,0.4833,0.4833,-0.9,-0.7,-0.74,395.0,0.69,1006.0
13,7,2025,stage_5,tour-of-austria,2.1,2025 Tour of Austria Stage 5.gpx,https://www.komoot.com/tour/2962764355,112.0,2.52,16.9,11.4,,,143.0,0.0,0.29,0.0,0.261,,0.259,0.0,,,,,144.21,3621.0,3618.0,1763.0,444.0,11.0,5.0,2.0,1.0,1.0,0.9049,0.8519,0.558,0.2765,0.2765,0.5,0.67,0.16,28.0,1.42,1778.0
13,7,2025,result,the-road-race-tokyo-tama,1.2,2025 The Road Race Tokyo Tama.gpx,https://www.komoot.com/tour/2962699542,55.1,0.248,73.4,2.93,,,84.8,47.7,,0.273,0.962,,,,,,,,132.85,1843.0,1689.0,343.0,41.0,6.0,4.0,0.0,0.0,0.0,0.9902,0.9153,0.0,0.0,0.0,-5.31,0.9,0.22,137.0,0.07,483.0
13,7,2025,result,visegrad-4-bicycle-race-gp-slovakia,1.2,2025 Visegrad 4 Bicycle Race - GP Slovakia.gpx,https://www.komoot.com/tour/2987625625,120.0,17.4,0.129,,,,95.5,43.4,,0.577,1.56,,,,,,,,139.35,2288.0,2268.0,467.0,196.0,8.0,6.0,0.0,0.0,0.0,0.9077,0.9077,0.0,0.0,0.0,0.5,-2.6,-1.46,68.0,0.08,747.0
13,7,2025,stage_3,gp-int-torres-vedras,2.2,2025 GP Internacional Torres Vedras - Trofeu Joaquim Agostinho Stage 3.gpx,https://www.komoot.com/tour/2962521362,127.0,3.98,40.0,0.551,,,165.0,6.68,0.242,,,,,,,,,,171.76,2312.0,2349.0,544.0,7.0,8.0,1.0,1.0,0.0,0.0,0.9752,0.6115,0.6115,0.0,0.0,-1.3,-4.23,-0.18,310.0,0.01,529.0
13,7,2025,stage_9,tour-de-france,2.UWT,2025 Tour de France Stage 9.gpx,https://www.komoot.com/tour/2951457582,93.8,0.917,74.2,3.95,,,172.0,1.63,0.112,1.15,0.0,0.0,0.0,,,,,,173.9,942.0,863.0,172.0,42.0,3.0,0.0,0.0,0.0,0.0,0.8986,0.0,0.0,0.0,0.0,-0.1,0.13,0.14,123.0,-0.05,311.0
13,7,2025,stage_8,tour-of-magnificent-qinghai,2.Pro,2025 Tour of Magnificent Qinghai Stage 8.gpx,https://www.komoot.com/tour/2962785592,53.2,,68.4,,,,122.0,,,,,,,,,,,,121.52,669.0,671.0,3453.0,2993.0,3.0,1.0,1.0,0.0,0.0,0.9958,0.2949,0.2949,0.0,0.0,0.3,0.4,0.44,291.0,0.28,400.0
14,7,2025,stage_10,tour-de-france,2.UWT,2025 Tour de France Stage 10.gpx,https://www.komoot.com/tour/2951445770,138.0,1.85,16.4,5.7,2.67,,162.0,0.685,,2.67,0.698,0.698,,,,,,,165.48,4307.0,3316.0,1447.0,327.0,8.0,8.0,3.0,1.0,1.0,0.9997,0.9997,0.9482,0.9482,0.9482,7.2,7.83,2.9,410.0,0.26,1052.0
16,7,2025,stage_11,tour-de-france,2.UWT,2025 Tour de France Stage 11.gpx,https://www.komoot.com/tour/2951446372,138.0,2.28,12.6,3.4,0.442,,155.0,0.305,,0.442,,,,0.579,,,,,156.53,1567.0,1567.0,288.0,105.0,8.0,1.0,0.0,0.0,0.0,0.9099,0.67,0.0,0.0,0.0,-0.9,-0.27,-0.16,61.0,0.0,295.0
17,7,2025,stage_12,tour-de-france,2.UWT,2025 Tour de France Stage 12.gpx,https://www.komoot.com/tour/2951447130,130.0,0.394,48.8,,1.79,,175.0,3.74,,1.79,,,,,,,,,180.92,3794.0,2415.0,1519.0,140.0,8.0,4.0,2.0,2.0,2.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.3,7.93,7.92,863.0,0.16,577.0
18,7,2025,stage_13,tour-de-france,2.UWT,2025 Tour de France Stage 13.gpx,https://www.komoot.com/tour/2951447545,10.1,0.225,,,0.521,,10.4,,,0.521,,,,,,,,,10.92,645.0,43.0,1561.0,940.0,1.0,1.0,1.0,0.0,0.0,0.9963,0.9963,0.9963,0.0,0.0,8.1,8.1,8.0,645.0,5.52,645.0
19,7,2025,stage_14,tour-de-france,2.UWT,2025 Tour de France Stage 14.gpx,https://www.komoot.com/tour/2951448019,167.0,,16.2,,,,183.0,,,,,,,,,,,,182.43,5020.0,3412.0,2111.0,185.0,4.0,4.0,4.0,3.0,3.0,0.9997,0.9997,0.9997,0.9997,0.9997,9.3,8.23,8.34,751.0,0.48,471.0
20,7,2025,result,visegrad-4-bicycle-race-gp-polski-via-odra,1.2,2025 Visegrad 4 Bicycle Race - GP Poland.gpx,https://www.komoot.com/tour/2987624858,164.0,0.972,,,,,157.0,7.83,,,,,,,,,,,164.49,1274.0,1299.0,200.0,82.0,6.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.1,-0.07,-0.12,86.0,0.05,435.0
20,7,2025,stage_15,tour-de-france,2.UWT,2025 Tour de France Stage 15.gpx,https://www.komoot.com/tour/2951448456,123.0,0.596,44.6,1.27,0.566,0.0,158.0,5.91,0.0,0.397,,5.12,,,,,,,169.45,2305.0,2396.0,890.0,96.0,6.0,2.0,2.0,1.0,0.0,0.785,0.785,0.785,0.785,0.0,1.2,0.53,0.52,57.0,0.03,465.0
21,7,2025,result,clasica-terres-de-l-ebre,1.1,2025 Classica Terres de l'Ebre.gpx,https://www.komoot.com/tour/2962464644,127.0,6.86,51.9,0.42,,,177.0,9.25,,,,,,,,,,,186.42,2027.0,1877.0,474.0,-3.0,5.0,4.0,1.0,0.0,0.0,0.9997,0.8409,0.7364,0.0,0.0,6.8,4.6,2.98,188.0,0.02,184.0
22,7,2025,result,memorial-andrzeja-trochanowskiego,1.2,2025 Memorial Andrzeja Trochanowskiego.gpx,https://www.komoot.com/tour/2962620782,169.0,0.0,4.06,0.554,0.736,,173.0,0.488,,,,,,,,,,,174.01,617.0,599.0,161.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,18.0,0.05,186.0
22,7,2025,stage_16,tour-de-france,2.UWT,2025 Tour de France Stage 16.gpx,https://www.komoot.com/tour/2951448857,147.0,,17.5,6.49,,,171.0,0.159,,,,,,,,,,,171.03,2858.0,1027.0,1902.0,24.0,3.0,2.0,1.0,1.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,10.7,9.0,8.22,890.0,0.01,371.0
23,7,2025,stage_17,tour-de-france,2.UWT,2025 Tour de France Stage 17.gpx,https://www.komoot.com/tour/2951449318,142.0,0.335,5.49,12.5,,,159.0,1.38,,,,,,,,,,,160.7,1590.0,1509.0,662.0,68.0,4.0,2.0,1.0,0.0,0.0,0.6997,0.6997,0.3978,0.0,0.0,-0.3,-0.03,-0.18,72.0,0.61,535.0
