jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km
4,4,2024,stage_1,tour-of-mersin,2.2,2024 Tour of Mersin Stage 1.gpx,https://www.komoot.com/tour/2961503547,26.4,,74.3,,,,101.0,,,,,,,,,,,,100.79,1321.0,1282.0,375.0,1.0,3.0,2.0,1.0,0.0,0.0,0.8643,0.8643,0.8643,0.0,0.0,1.4,-0.07,0.56,116.0,0.02,301.0
4,4,2024,stage_1,circuit-des-ardennes,2.2,2024 Circuit des Ardennes Stage 1.gpx,https://www.komoot.com/tour/2951648637,156.0,0.576,7.61,0.0,,,161.0,2.97,,,1.55,1.55,,,,,,,165.22,1267.0,1332.0,165.0,61.0,1.0,0.0,0.0,0.0,0.0,0.5967,0.0,0.0,0.0,0.0,0.0,-0.17,-0.16,38.0,-0.03,305.0
4,4,2024,stage_3,region-pays-de-la-loire,2.1,2024 Region Pays de la Loire Tour Stage 3.gpx,https://www.komoot.com/tour/2960676903,150.0,3.01,1.25,5.77,,,124.0,36.8,,,,,,,,,,,160.39,1521.0,1534.0,99.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.07,-0.86,69.0,0.08,502.0
5,4,2024,stage_1,jamaica-international-cycling-classic,2.2,2024 Jamaica International Cycling Classic Stage 1.gpx,https://www.komoot.com/tour/2951795211,0.0,0.303,86.2,,,,86.3,0.303,,,,,,,,,,,86.53,284.0,285.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.13,-0.12,84.0,0.01,182.0
5,4,2024,stage_2,circuit-des-ardennes,2.2,2024 Circuit des Ardennes Stage 2.gpx,https://www.komoot.com/tour/2951649004,135.0,3.81,26.6,,,,152.0,15.6,,0.0,2.74,,,,,,,,167.81,2002.0,1995.0,358.0,151.0,9.0,0.0,0.0,0.0,0.0,0.9998,0.0,0.0,0.0,0.0,7.6,3.8,1.88,135.0,0.0,522.0
5,4,2024,stage_2,tour-of-mersin,2.2,2024 Tour of Mersin Stage 2.gpx,https://www.komoot.com/tour/2961504931,32.4,0.838,117.0,,0.699,,150.0,0.532,,0.699,,,,,,,,,151.13,1424.0,2445.0,1227.0,2.0,4.0,3.0,0.0,0.0,0.0,0.6722,0.6722,0.0,0.0,0.0,-0.4,-0.2,-0.12,60.0,-1.5,743.0
5,4,2024,stage_5,itzulia-basque-country,2.UWT,2024 Itzulia Basque Country Stage 5.gpx,https://www.komoot.com/tour/2951794228,77.1,1.98,92.4,3.95,0.47,0.0,170.0,4.5,0.745,0.717,0.417,0.417,,,,,,,176.73,2199.0,2643.0,708.0,62.0,4.0,3.0,3.0,1.0,0.0,0.9087,0.9087,0.9087,0.4304,0.0,0.0,-2.37,-1.79,66.0,-0.72,406.0
5,4,2024,stage_5,tour-of-thailand,2.1,2024 Tour of Thailand Stage 5.gpx,https://www.komoot.com/tour/2961609522,117.0,,41.4,,,,119.0,39.6,,,1.62,1.62,,,,,,,159.8,304.0,312.0,47.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.03,0.04,39.0,-0.01,110.0
5,4,2024,stage_4,region-pays-de-la-loire,2.1,2024 Region Pays de la Loire Tour Stage 4.gpx,https://www.komoot.com/tour/2960678615,129.0,15.3,7.39,6.29,11.6,,148.0,10.5,0.912,11.7,0.97,,0.0,,,,,,174.89,1191.0,1224.0,138.0,47.0,1.0,0.0,0.0,0.0,0.0,0.2841,0.0,0.0,0.0,0.0,-0.4,-1.4,-0.46,440.0,0.07,302.0
6,4,2024,stage_6,tour-of-thailand,2.1,2024 Tour of Thailand Stage 6.gpx,https://www.komoot.com/tour/2961611146,77.0,7.98,104.0,,,,115.0,71.5,,0.313,0.724,3.63,0.196,,,,,,189.63,564.0,538.0,183.0,29.0,1.0,0.0,0.0,0.0,0.0,0.6024,0.0,0.0,0.0,0.0,0.4,-0.03,-0.04,29.0,0.04,130.0
6,4,2024,stage_6,itzulia-basque-country,2.UWT,2024 Itzulia Basque Country Stage 6.gpx,https://www.komoot.com/tour/2951794788,93.9,5.2,37.2,0.947,,,135.0,2.42,0.261,,0.215,,,,,,,,137.35,3377.0,3338.0,678.0,12.0,8.0,6.0,4.0,1.0,0.0,0.9998,0.9188,0.797,0.3218,0.0,1.7,0.97,1.02,78.0,0.42,1414.0
6,4,2024,stage_3,circuit-des-ardennes,2.2,2024 Circuit des Ardennes Stage 3.gpx,https://www.komoot.com/tour/2951649486,134.0,5.49,6.36,,0.71,,114.0,31.2,,0.71,,,,,,,,,145.84,2550.0,2432.0,481.0,135.0,11.0,6.0,1.0,0.0,0.0,0.9997,0.8548,0.5577,0.0,0.0,8.4,4.23,2.56,154.0,0.02,600.0
6,4,2024,stage_3,tour-of-mersin,2.2,2024 Tour of Mersin Stage 3.gpx,https://www.komoot.com/tour/2961506525,84.0,2.2,2.25,,4.15,,84.8,3.71,,3.96,0.43,0.43,,,,,,,92.75,3247.0,2101.0,1262.0,11.0,7.0,3.0,3.0,2.0,1.0,0.9997,0.9997,0.9997,0.9997,0.3448,12.5,9.1,11.08,425.0,2.31,1775.0
6,4,2024,stage_2,jamaica-international-cycling-classic,2.2,2024 Jamaica International Cycling Classic Stage 2.gpx,https://www.komoot.com/tour/2951795571,,0.118,112.0,,0.615,,112.0,0.118,,0.343,,,,,,,,,113.12,889.0,890.0,124.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6418,0.0,0.0,0.0,0.0,0.3,-0.13,-0.12,89.0,0.01,413.0
7,4,2024,stage_4,circuit-des-ardennes,2.2,2024 Circuit des Ardennes Stage 4.gpx,https://www.komoot.com/tour/2951649963,138.0,11.7,11.1,2.91,,,150.0,14.2,,,,,,,,,,,163.82,2303.0,2314.0,333.0,145.0,10.0,2.0,0.0,0.0,0.0,0.9829,0.6333,0.0,0.0,0.0,-0.8,-2.23,-0.74,73.0,-0.03,632.0
7,4,2024,stage_4,tour-of-mersin,2.2,2024 Tour of Mersin Stage 4.gpx,https://www.komoot.com/tour/2961508405,,,119.0,,,,119.0,,,,,,,,,,,,119.67,30.0,31.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0
7,4,2024,result,paris-roubaix,1.UWT,2024 Paris-Roubaix.gpx,https://www.komoot.com/tour/2951859637,169.0,13.4,45.9,17.9,1.02,0.0,202.0,2.94,52.1,1.33,12.2,0.728,0.673,1.51,,,,,259.88,1363.0,1385.0,161.0,15.0,1.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.0,0.0,0.0,-0.2,-0.53,-0.08,26.0,0.09,315.0
7,4,2024,stage_3,jamaica-international-cycling-classic,2.2,2024 Jamaica International Cycling Classic Stage 3.gpx,https://www.komoot.com/tour/2951795946,5.32,0.118,81.8,,,,87.2,0.118,,,,,,,,,,,87.22,636.0,637.0,131.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5234,0.0,0.0,0.0,0.0,0.3,-0.13,-0.12,88.0,0.13,453.0
9,4,2024,stage_1,giro-d-abruzzo,2.1,2024 Il Giro d'Abruzzo Stage 1.gpx,https://www.komoot.com/tour/2951783512,61.7,6.17,75.9,0.244,11.9,,140.0,2.16,0.195,13.6,4.78,4.82,,0.46,,,,,160.12,2004.0,2037.0,487.0,2.0,5.0,5.0,1.0,0.0,0.0,0.9396,0.9396,0.4992,0.0,0.0,0.2,-1.93,-2.32,5.0,0.34,598.0
10,4,2024,stage_1,tour-du-loir-et-cher,2.2,2024 Tour du Loir et Cher Stage 1.gpx,https://www.komoot.com/tour/2961044239,163.0,15.9,5.14,2.81,0.294,,149.0,37.5,0.0,0.294,0.0,0.0,,,,,,,186.96,996.0,1020.0,140.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.28,25.0,0.03,261.0
10,4,2024,result,brabantse-pijl,1.Pro,2024 De Brabantse Pijl - La Fleche Brabanconne.gpx,https://www.komoot.com/tour/2951679187,76.6,10.4,11.5,87.0,,0.109,129.0,60.8,5.65,0.159,0.205,0.0,0.0,,,,,,195.09,1878.0,1815.0,146.0,28.0,2.0,0.0,0.0,0.0,0.0,0.4767,0.0,0.0,0.0,0.0,3.4,1.93,1.18,175.0,0.19,404.0
10,4,2024,stage_2,giro-d-abruzzo,2.1,2024 Il Giro d'Abruzzo Stage 2.gpx,https://www.komoot.com/tour/2951784038,96.5,,65.6,,,,161.0,0.796,,,,0.0,,,,,,,162.11,2242.0,1590.0,1112.0,63.0,4.0,3.0,2.0,1.0,1.0,0.9345,0.9345,0.9345,0.9345,0.9345,0.8,-1.5,-2.1,8.0,1.33,1065.0
11,4,2024,stage_3,giro-d-abruzzo,2.1,2024 Il Giro d'Abruzzo Stage 3.gpx,https://www.komoot.com/tour/2951784559,54.6,0.554,106.0,,1.06,,160.0,0.898,,0.777,0.0,,0.0,,,,,,162.68,3679.0,2578.0,1562.0,350.0,7.0,3.0,3.0,2.0,2.0,0.9995,0.9995,0.9995,0.9995,0.9995,6.5,6.97,7.08,319.0,1.98,1393.0
11,4,2024,stage_2,tour-du-loir-et-cher,2.2,2024 Tour du Loir et Cher Stage 2.gpx,https://www.komoot.com/tour/2961045697,161.0,11.7,12.6,0.669,,,150.0,36.0,,,,,,,,,,,185.62,1322.0,1313.0,159.0,60.0,3.0,0.0,0.0,0.0,0.0,0.3686,0.0,0.0,0.0,0.0,-0.4,-0.2,-0.4,46.0,-0.02,362.0
12,4,2024,stage_4,giro-d-abruzzo,2.1,2024 Il Giro d'Abruzzo Stage 4.gpx,https://www.komoot.com/tour/2951785054,54.5,0.1,119.0,,,,173.0,0.0,,0.1,,,,,,,,,173.19,3408.0,2947.0,1327.0,138.0,12.0,6.0,2.0,1.0,1.0,0.9999,0.7956,0.7956,0.7956,0.7956,6.3,0.83,0.76,217.0,0.0,811.0
12,4,2024,result,classic-grand-besancon-doubs,1.1,2024 Classic Grand Besancon Doubs.gpx,https://www.komoot.com/tour/2951655178,165.0,2.22,0.0,3.55,0.541,,164.0,7.43,,0.576,0.0,,,,,,,,171.83,2644.0,2364.0,595.0,209.0,9.0,4.0,1.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,8.3,8.37,6.7,318.0,-0.16,534.0
12,4,2024,result,oceania-championships,CC,2024 OCC Oceania Championships.gpx,https://www.komoot.com/tour/2951842027,107.0,9.54,19.1,3.96,,,72.2,67.5,,,,,,,,,,,139.53,2237.0,2240.0,131.0,9.0,5.0,0.0,0.0,0.0,0.0,0.8501,0.0,0.0,0.0,0.0,-0.2,-1.5,-1.2,124.0,0.06,831.0
12,4,2024,stage_3,tour-du-loir-et-cher,2.2,2024 Tour du Loir et Cher Stage 3.gpx,https://www.komoot.com/tour/2961047010,198.0,4.21,0.216,1.76,,,173.0,30.9,,,,,,,,,,,203.76,1250.0,1257.0,162.0,55.0,3.0,0.0,0.0,0.0,0.0,0.9639,0.0,0.0,0.0,0.0,-0.2,-1.1,-0.62,52.0,0.06,228.0
13,4,2024,result,tour-du-jura-cycliste,1.1,2024 Tour du Jura Cycliste.gpx,https://www.komoot.com/tour/2961036674,157.0,4.15,14.0,0.835,,,165.0,10.3,,0.198,0.0,,,,,,,,175.97,3027.0,2410.0,833.0,198.0,8.0,4.0,3.0,0.0,0.0,0.9998,0.9998,0.9998,0.0,0.0,9.2,7.67,6.56,378.0,0.13,494.0
13,4,2024,result,arno-wallaard-memorial,1.2,2024 Arno Wallaard Memorial.gpx,https://www.komoot.com/tour/2951625540,127.0,4.1,1.23,9.69,0.905,,104.0,39.9,7.31,0.948,,,,,,,,,150.8,131.0,131.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.03,-0.06,3.0,-0.0,43.0
13,4,2024,stage_4,tour-du-loir-et-cher,2.2,2024 Tour du Loir et Cher Stage 4.gpx,https://www.komoot.com/tour/2961053530,113.0,1.15,4.3,1.38,,,119.0,0.47,,,0.689,0.689,,,,,,,120.25,401.0,410.0,157.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.03,-0.06,35.0,-0.01,163.0
13,4,2024,result,oceania-continental-championships-itt,CC,2024 OCC Oceania Championships - ITT.gpx,https://www.komoot.com/tour/2951841698,35.1,,,,,,35.1,,,,,,,,,,,,35.04,216.0,215.0,138.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.27,0.08,117.0,0.0,216.0
14,4,2024,result,tour-du-doubs,1.1,2024 Tour du Doubs.gpx,https://www.komoot.com/tour/2961032732,185.0,1.12,7.95,5.05,,,200.0,0.388,,0.145,0.905,,,,,,,,200.2,2903.0,2482.0,1183.0,379.0,8.0,4.0,2.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,2.2,4.97,5.28,347.0,0.03,796.0
14,4,2024,result,amstel-gold-race,1.UWT,2024 Amstel Gold Race.gpx,https://www.komoot.com/tour/2951622201,118.0,7.88,0.831,76.9,5.36,0.0,223.0,15.3,6.97,5.75,2.23,1.74,0.849,,,,,,252.47,3239.0,3159.0,326.0,42.0,15.0,2.0,0.0,0.0,0.0,0.9961,0.7982,0.0,0.0,0.0,-0.7,0.57,-0.24,99.0,0.29,336.0
14,4,2024,stage_5,tour-du-loir-et-cher,2.2,2024 Tour du Loir et Cher Stage 5.gpx,https://www.komoot.com/tour/2961055584,39.0,14.2,14.0,17.9,,0.0,88.0,,2.04,0.315,5.22,,0.0,0.0,,,,,89.35,603.0,604.0,107.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.27,0.72,85.0,-0.08,316.0
15,4,2024,stage_1,tour-of-the-alps,2.Pro,2024 Tour of the Alps Stage 1.gpx,https://www.komoot.com/tour/2961612426,96.6,2.85,19.9,12.6,0.938,,124.0,7.63,0.849,1.02,0.544,,,,,,,,133.12,2259.0,2261.0,1156.0,206.0,3.0,3.0,3.0,1.0,1.0,0.8831,0.8831,0.8831,0.3431,0.3431,0.0,0.07,0.08,66.0,1.57,1156.0
16,4,2024,stage_2,tour-of-the-alps,2.Pro,2024 Tour of the Alps Stage 2.gpx,https://www.komoot.com/tour/2961614276,60.6,0.667,119.0,4.1,6.09,,184.0,0.254,,5.43,0.444,0.33,,,,,,,190.76,2738.0,2386.0,1374.0,211.0,4.0,3.0,2.0,1.0,1.0,0.9309,0.9309,0.9309,0.636,0.636,2.4,0.97,0.42,53.0,0.45,557.0
17,4,2024,stage_3,tour-of-the-alps,2.Pro,2024 Tour of the Alps Stage 3.gpx,https://www.komoot.com/tour/2961616084,103.0,4.46,16.5,0.328,,,111.0,13.6,0.11,,0.11,0.0,,,,,,,124.65,2287.0,2291.0,890.0,508.0,7.0,4.0,4.0,0.0,0.0,0.9406,0.9406,0.9406,0.0,0.0,0.0,-6.0,-6.28,112.0,-0.06,597.0
17,4,2024,result,la-fleche-wallonne,1.UWT,2024 La Fleche Wallonne.gpx,https://www.komoot.com/tour/2951799781,167.0,6.83,17.8,6.76,0.16,0.144,196.0,2.04,0.367,0.238,,,,,,,,,198.09,2791.0,2771.0,305.0,74.0,11.0,5.0,0.0,0.0,0.0,0.9998,0.8731,0.0,0.0,0.0,11.7,3.87,1.82,150.0,0.01,597.0
18,4,2024,stage_4,tour-of-the-alps,2.Pro,2024 Tour of the Alps Stage 4.gpx,https://www.komoot.com/tour/2961617630,111.0,1.99,24.3,1.28,2.5,,137.0,0.53,0.646,1.08,0.234,0.0,0.0,,,,,,140.89,4219.0,4058.0,1493.0,224.0,6.0,5.0,4.0,3.0,2.0,0.9445,0.9445,0.9445,0.7374,0.7374,0.1,-3.77,-5.04,13.0,1.75,1570.0
18,4,2024,stage_1,banja-luka-belgrade-i,2.2,2024 Belgrade Banjaluka Stage 1.gpx,https://www.komoot.com/tour/2951632289,26.8,8.09,101.0,,0.502,,131.0,6.53,,0.55,1.99,0.316,,,,,,,138.45,310.0,291.0,165.0,70.0,1.0,0.0,0.0,0.0,0.0,0.4149,0.0,0.0,0.0,0.0,0.4,0.0,0.06,14.0,0.01,119.0
19,4,2024,stage_2,banja-luka-belgrade-i,2.2,2024 Belgrade Banjaluka Stage 2.gpx,https://www.komoot.com/tour/2951632791,65.0,2.68,79.6,,,,147.0,0.258,,,0.223,,,,,,,,147.33,2110.0,1598.0,689.0,137.0,5.0,3.0,1.0,0.0,0.0,0.9784,0.9784,0.9784,0.0,0.0,3.0,0.0,1.42,275.0,0.27,515.0
19,4,2024,stage_5,tour-of-the-alps,2.Pro,2024 Tour of the Alps Stage 5.gpx,https://www.komoot.com/tour/2961619109,118.0,0.757,,,,,118.0,0.67,0.164,0.155,,,,,,,,,118.31,2645.0,2605.0,1354.0,443.0,5.0,2.0,2.0,2.0,2.0,0.9604,0.7844,0.7844,0.7844,0.7844,1.4,0.87,-2.24,99.0,0.01,481.0
20,4,2024,stage_3,banja-luka-belgrade-i,2.2,2024 Belgrade Banjaluka Stage 3.gpx,https://www.komoot.com/tour/2951633293,48.4,4.22,128.0,,1.47,,179.0,0.117,,1.47,,1.54,,,,,,,181.67,3614.0,2325.0,1666.0,340.0,5.0,5.0,3.0,1.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,4.7,2.23,4.02,344.0,-0.04,648.0
21,4,2024,result,liege-bastogne-liege,1.UWT,2024 Liege-Bastogne-Liege.gpx,https://www.komoot.com/tour/2951821663,142.0,5.57,13.6,7.7,0.176,,162.0,5.79,0.283,0.176,,,,,,,,,168.65,2827.0,3156.0,568.0,108.0,10.0,6.0,0.0,0.0,0.0,0.9511,0.9511,0.0,0.0,0.0,2.5,-1.4,-1.74,98.0,-0.04,718.0
21,4,2024,result,giro-di-romagna,1.1,2024 Giro della Romagna.gpx,https://www.komoot.com/tour/2951738585,148.0,15.1,31.7,0.723,,,171.0,25.1,,,0.0,,,,,,,,195.64,1515.0,1459.0,302.0,1.0,5.0,5.0,0.0,0.0,0.0,0.9325,0.9325,0.0,0.0,0.0,0.4,-0.27,-0.22,45.0,-0.0,48.0
21,4,2024,stage_1,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 1.gpx,https://www.komoot.com/tour/2951869582,65.0,0.0,68.1,1.09,,,133.0,1.62,,,,,,,,,,,134.45,571.0,567.0,302.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.7748,0.7748,0.0,0.0,0.0,0.3,0.0,0.14,55.0,-0.04,72.0
21,4,2024,stage_4,banja-luka-belgrade-i,2.2,2024 Belgrade Banjaluka Stage 4.gpx,https://www.komoot.com/tour/2951633850,9.9,6.14,15.9,2.93,76.6,,28.8,4.83,,75.3,5.97,5.98,0.0,,,,,,125.43,503.0,486.0,249.0,115.0,1.0,0.0,0.0,0.0,0.0,0.4478,0.0,0.0,0.0,0.0,0.2,0.1,0.0,40.0,0.0,226.0
21,4,2024,result,trofeo-torino-biella-giro-della-provincia-di-biell,1.2,2024 28esimo Giro della Provincia di Biella - 82esima Torino-Biella.gpx,https://www.komoot.com/tour/2951616336,96.8,5.34,38.2,2.15,,,124.0,12.4,5.16,,,0.77,0.0,,,,,,141.09,1626.0,1581.0,754.0,135.0,6.0,2.0,1.0,0.0,0.0,0.9645,0.7062,0.597,0.0,0.0,1.5,0.33,-1.8,45.0,-0.38,75.0
22,4,2024,stage_2,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 2.gpx,https://www.komoot.com/tour/2951870044,45.1,0.328,145.0,1.13,,,191.0,0.342,,,,,,,,,,,190.88,2888.0,2795.0,653.0,0.0,6.0,4.0,2.0,1.0,0.0,0.9998,0.7071,0.7071,0.7071,0.0,4.8,0.03,1.02,204.0,0.29,990.0
23,4,2024,stage_3,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 3.gpx,https://www.komoot.com/tour/2951870626,35.0,0.11,110.0,0.923,0.838,,145.0,1.06,0.509,0.893,0.48,0.424,,,,,,,147.55,1947.0,1948.0,282.0,3.0,9.0,3.0,0.0,0.0,0.0,0.8982,0.8982,0.0,0.0,0.0,-0.1,-0.17,-0.48,69.0,0.27,813.0
23,4,2024,prologue,tour-de-romandie,2.UWT,2024 Tour de Romandie Prologue.gpx,https://www.komoot.com/tour/2960953396,0.441,0.938,,0.111,0.553,,1.37,0.112,,0.75,0.181,,0.0,,,,,,2.25,3.0,3.0,449.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
24,4,2024,stage_1,tour-of-the-gila,2.2,2024 Tour of the Gila Stage 1.gpx,https://www.komoot.com/tour/2961620172,31.3,,117.0,,,,137.0,11.0,,,,,,,,,,,147.83,1604.0,1390.0,2077.0,1357.0,2.0,2.0,1.0,1.0,0.0,0.9996,0.9996,0.9996,0.9996,0.0,8.6,8.27,7.7,334.0,-0.89,221.0
24,4,2024,stage_1,tour-de-romandie,2.UWT,2024 Tour de Romandie Stage 1.gpx,https://www.komoot.com/tour/2960955447,137.0,4.07,5.98,17.1,0.549,0.161,162.0,0.949,1.74,0.989,0.119,,,,,,,,165.37,2631.0,2918.0,1035.0,543.0,8.0,4.0,1.0,0.0,0.0,0.9364,0.8575,0.2886,0.0,0.0,0.9,-0.03,-0.82,54.0,0.23,785.0
24,4,2024,stage_4,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 4.gpx,https://www.komoot.com/tour/2951871114,104.0,,33.3,,0.483,,135.0,3.14,0.0,0.508,0.244,,,,,,,,138.35,2541.0,2502.0,479.0,0.0,7.0,3.0,2.0,0.0,0.0,0.9672,0.7305,0.7305,0.0,0.0,2.8,1.07,-0.98,159.0,0.06,943.0
25,4,2024,stage_2,tour-of-the-gila,2.2,2024 Tour of the Gila Stage 2.gpx,https://www.komoot.com/tour/2961621264,110.0,0.0,11.9,,,,122.0,0.0,,,,,,,,,,,122.3,1653.0,1655.0,2277.0,1759.0,6.0,3.0,1.0,0.0,0.0,0.9997,0.8702,0.2486,0.0,0.0,2.3,1.73,1.62,86.0,-0.15,854.0
25,4,2024,stage_2,tour-de-romandie,2.UWT,2024 Tour de Romandie Stage 2.gpx,https://www.komoot.com/tour/2960957038,101.0,0.483,53.6,15.4,0.423,,167.0,2.92,,0.584,,,,,,,,,170.89,2716.0,2347.0,1446.0,394.0,5.0,2.0,2.0,2.0,1.0,0.9998,0.9998,0.9998,0.9998,0.6313,8.3,7.27,7.73,351.0,-0.05,656.0
25,4,2024,stage_1,le-tour-de-bretagne,2.2,2024 Le Tour de Bretagne Cycliste Stage 1.gpx,https://www.komoot.com/tour/2951814940,117.0,17.3,5.1,5.15,,,100.0,44.6,,0.123,,,,,,,,,145.14,1175.0,1207.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.53,-0.32,35.0,0.0,366.0
25,4,2024,stage_5,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 5.gpx,https://www.komoot.com/tour/2951871745,102.0,0.402,74.6,,1.28,,174.0,1.67,1.32,1.86,1.44,0.0,0.0,,,,,,179.19,2090.0,2140.0,313.0,0.0,7.0,4.0,0.0,0.0,0.0,0.954,0.8792,0.0,0.0,0.0,-2.5,-2.43,-1.2,152.0,0.13,577.0
26,4,2024,stage_2,le-tour-de-bretagne,2.2,2024 Le Tour de Bretagne Cycliste Stage 2.gpx,https://www.komoot.com/tour/2951815499,130.0,,73.3,3.82,,,198.0,8.61,0.0,,,,,,,,,,207.37,2466.0,2490.0,349.0,13.0,11.0,2.0,1.0,0.0,0.0,0.9541,0.3975,0.2633,0.0,0.0,-0.2,-2.13,-2.52,5.0,0.2,515.0
26,4,2024,stage_3,tour-of-the-gila,2.2,2024 Tour of the Gila Stage 3.gpx,https://www.komoot.com/tour/2961622301,,,25.8,,,,,25.8,,,,,,,,,,,25.98,381.0,378.0,1922.0,1734.0,2.0,1.0,0.0,0.0,0.0,0.7738,0.7738,0.0,0.0,0.0,-1.3,-2.27,-2.44,255.0,0.01,381.0
26,4,2024,stage_3,tour-de-romandie,2.UWT,2024 Tour de Romandie Stage 3.gpx,https://www.komoot.com/tour/2960958471,13.9,0.213,,0.753,,,13.7,1.5,,0.222,0.526,,,,,,,,15.48,282.0,278.0,853.0,635.0,1.0,1.0,0.0,0.0,0.0,0.5007,0.5007,0.0,0.0,0.0,-4.2,-5.03,-2.68,101.0,0.03,282.0
26,4,2024,stage_6,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 6.gpx,https://www.komoot.com/tour/2951872278,81.3,2.53,76.9,,0.344,,142.0,18.4,,0.344,,,,,,,,,160.52,2635.0,1400.0,1236.0,0.0,6.0,2.0,1.0,1.0,1.0,0.9976,0.9976,0.9976,0.9976,0.9976,3.2,6.2,5.82,299.0,0.01,516.0
26,4,2024,stage_1,vuelta-asturias,2.1,2024 Vuelta Asturias Julio Alvarez Mendo Stage 1.gpx,https://www.komoot.com/tour/2962330172,108.0,0.105,70.2,,0.26,,172.0,6.37,,0.26,0.612,0.308,,,,,,,179.03,3949.0,3936.0,788.0,42.0,9.0,6.0,4.0,2.0,0.0,0.9366,0.9366,0.9366,0.9366,0.0,1.3,-4.5,-5.92,13.0,-0.35,650.0
27,4,2024,stage_7,tour-of-turkey,2.Pro,2024 Presidential Cycling Tour of Turkiye Stage 7.gpx,https://www.komoot.com/tour/2951872988,47.7,0.572,76.0,,0.343,,124.0,0.491,,0.674,0.25,,,,,,,,124.55,1036.0,1053.0,292.0,0.0,4.0,1.0,0.0,0.0,0.0,0.6644,0.4459,0.0,0.0,0.0,0.0,0.0,-0.14,22.0,0.44,688.0
27,4,2024,stage_3,le-tour-de-bretagne,2.2,2024 Le Tour de Bretagne Cycliste Stage 3.gpx,https://www.komoot.com/tour/2951816066,121.0,10.3,40.4,4.3,0.645,,171.0,5.57,0.0,0.645,3.78,,,3.64,,,,,180.6,1537.0,1623.0,156.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2547,0.0,0.0,0.0,0.0,0.9,1.5,0.36,55.0,-0.1,504.0
27,4,2024,stage_4,tour-de-romandie,2.UWT,2024 Tour de Romandie Stage 4.gpx,https://www.komoot.com/tour/2960960682,121.0,2.62,19.0,8.26,,,139.0,12.1,,0.186,0.36,,,,,,,,151.89,3534.0,2701.0,1364.0,391.0,7.0,5.0,3.0,3.0,2.0,0.9998,0.9998,0.9998,0.9998,0.9998,5.4,5.47,6.54,454.0,1.19,1180.0
27,4,2024,stage_4,tour-of-the-gila,2.2,2024 Tour of the Gila Stage 4.gpx,https://www.komoot.com/tour/2961623304,35.0,9.17,,,,,35.0,9.17,,,,,,,,,,,44.18,425.0,425.0,1809.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.1,0.0,425.0,0.0,425.0
