jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,route_url,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,asphalt_km,paved_km,cobblestones_km,unknown_km,path_km,unpaved_km,singletrack_km,compacted_gravel_km,_km,alpine_km,ferry_km,alpine_path_km,distance_gpx_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km
20,8,2023,stage_10,volta-a-portugal,2.1,2023 Volta a Portugal em Bicicleta Stage 10.gpx,https://www.komoot.com/tour/2985923181,14.3,,3.99,,,,14.5,0.277,3.51,,,,,,,,,,18.32,314.0,123.0,194.0,3.0,1.0,1.0,0.0,0.0,0.0,0.9989,0.9989,0.0,0.0,0.0,3.9,3.97,3.46,160.0
20,8,2023,stage_3,baltic-chain-tour,2.2,2023 Baltic Chain Tour Stage 3.gpx,https://www.komoot.com/tour/2984785863,6.56,1.21,148.0,0.418,,,156.0,0.583,,,,,,,,,,,156.33,388.0,388.0,124.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.13,-0.1,20.0
20,8,2023,stage_4,arctic-race-of-norway,2.Pro,2023 Arctic Race of Norway Stage 4.gpx,https://www.komoot.com/tour/2984749103,,0.984,164.0,4.68,,,165.0,3.97,,0.451,0.197,1.7,1.51,,,,,,170.96,2046.0,1748.0,307.0,0.0,4.0,3.0,0.0,0.0,0.0,0.9997,0.952,0.0,0.0,0.0,4.2,2.87,0.14,114.0
22,8,2023,stage_1,tour-du-poitou-charentes-et-de-la-vienne,2.1,2023 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 1.gpx,https://www.komoot.com/tour/2985538656,193.0,1.2,0.781,1.75,,,191.0,5.43,0.134,,0.0,0.0,,,,,,,196.56,1711.0,1814.0,250.0,17.0,5.0,0.0,0.0,0.0,0.0,0.7795,0.0,0.0,0.0,0.0,-0.6,-0.03,0.06,22.0
23,8,2023,prologue,deutschland-tour,2.Pro,2023 Deutschland Tour Prologue.gpx,https://www.komoot.com/tour/2984900829,2.26,0.0,,,,,2.26,,,,,,,,,,,,2.3,15.0,25.0,298.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.43,-0.43,15.0
23,8,2023,stage_1,renewi-tour,2.UWT,2023 Renewi Tour Stage 1.gpx,https://www.komoot.com/tour/2985421254,53.8,8.72,2.65,96.4,1.78,,111.0,68.4,1.4,1.83,1.28,0.377,,,,,,,182.2,363.0,345.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.14,46.0
23,8,2023,stage_2,tour-du-poitou-charentes-et-de-la-vienne,2.1,2023 Tour Poitou - Charentes en Nouvelle Aquitaine Stage 2.gpx,https://www.komoot.com/tour/2985539967,163.0,2.38,20.7,0.531,,,180.0,6.65,,,,,0.0,,,,,,186.13,1575.0,1446.0,223.0,40.0,5.0,1.0,0.0,0.0,0.0,0.9388,0.9388,0.0,0.0,0.0,2.7,0.5,0.26,97.0
24,8,2023,stage_1,deutschland-tour,2.Pro,2023 Deutschland Tour Stage 1.gpx,https://www.komoot.com/tour/2984902161,141.0,3.29,18.6,15.0,,,167.0,10.8,,,,,,,,,,,177.86,2611.0,2704.0,543.0,162.0,11.0,3.0,0.0,0.0,0.0,0.959,0.699,0.0,0.0,0.0,0.1,-1.77,-2.74,24.0
24,8,2023,stage_2,renewi-tour,2.UWT,2023 Renewi Tour Stage 2.gpx,https://www.komoot.com/tour/2985422651,12.0,1.24,,0.0,,,8.43,4.73,0.407,0.277,,,,,,,,,13.58,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.08,8.0
25,8,2023,stage_3,renewi-tour,2.UWT,2023 Renewi Tour Stage 3.gpx,https://www.komoot.com/tour/2985424068,47.1,33.6,0.356,82.2,,0.468,101.0,60.7,9.26,0.481,0.347,0.0,,,,,,,171.41,1401.0,1363.0,105.0,4.0,3.0,0.0,0.0,0.0,0.0,0.8099,0.0,0.0,0.0,0.0,3.6,-0.47,-0.34,127.0
25,8,2023,stage_2,deutschland-tour,2.Pro,2023 Deutschland Tour Stage 2.gpx,https://www.komoot.com/tour/2984904147,124.0,5.7,61.5,4.95,0.382,0.0,196.0,4.86,0.297,0.523,0.964,0.735,,,,,,,202.66,3316.0,2839.0,780.0,213.0,12.0,7.0,1.0,0.0,0.0,0.9999,0.9999,0.9105,0.0,0.0,3.3,3.57,3.92,209.0
25,8,2023,prologue,tour-of-yigido,2.2,2023 Tour of Yigido Prologue.gpx,https://www.komoot.com/tour/2985844945,2.85,0.0,,3.56,0.676,,4.67,1.74,,0.282,,,,,,,,,7.14,4.0,5.0,1261.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.02,4.0
26,8,2023,stage_1,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 1.gpx,https://www.komoot.com/tour/2985222349,4.24,1.85,3.17,5.11,0.465,,13.3,0.58,0.655,0.65,0.367,,0.0,,,,,,14.79,60.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.1,-0.04,47.0
26,8,2023,stage_1,tour-of-yigido,2.2,2023 Tour of Yigido Stage 1.gpx,https://www.komoot.com/tour/2985846001,140.0,0.796,4.21,,,,143.0,1.34,,,,,,,,,,,144.54,1871.0,1795.0,1696.0,1266.0,9.0,2.0,1.0,0.0,0.0,0.9929,0.5592,0.5592,0.0,0.0,-1.0,1.5,1.84,137.0
26,8,2023,stage_3,deutschland-tour,2.Pro,2023 Deutschland Tour Stage 3.gpx,https://www.komoot.com/tour/2984906475,104.0,5.94,34.7,23.7,,0.0,155.0,17.2,1.59,0.237,0.479,,0.0,,,,,,174.6,2154.0,2259.0,304.0,41.0,8.0,2.0,0.0,0.0,0.0,0.8764,0.6181,0.0,0.0,0.0,2.0,1.33,0.3,62.0
26,8,2023,stage_4,renewi-tour,2.UWT,2023 Renewi Tour Stage 4.gpx,https://www.komoot.com/tour/2985425444,63.0,22.7,1.29,63.1,0.574,,102.0,74.2,2.01,0.769,0.769,0.832,0.351,,,,,,179.35,348.0,321.0,77.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.17,-0.14,26.0
27,8,2023,stage_2,tour-of-yigido,2.2,2023 Tour of Yigido Stage 2.gpx,https://www.komoot.com/tour/2985847242,6.64,,161.0,,2.08,,168.0,,,1.77,0.0,0.0,,,,,,,169.66,1825.0,1996.0,1934.0,1083.0,4.0,2.0,2.0,1.0,0.0,0.7906,0.7906,0.7906,0.7906,0.0,2.3,0.9,0.4,46.0
27,8,2023,stage_2,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 2.gpx,https://www.komoot.com/tour/2985237966,147.0,7.85,17.0,3.68,4.77,,173.0,4.11,0.336,4.92,1.81,0.228,0.198,,,,,,182.42,2668.0,2662.0,870.0,3.0,5.0,4.0,1.0,1.0,0.0,0.9806,0.693,0.3756,0.3756,0.0,4.0,-2.03,0.16,135.0
27,8,2023,stage_5,renewi-tour,2.UWT,2023 Renewi Tour Stage 5.gpx,https://www.komoot.com/tour/2985426773,88.1,20.4,,60.2,,,121.0,61.0,5.73,18.0,,,,,,,,,187.2,1747.0,1765.0,139.0,59.0,2.0,0.0,0.0,0.0,0.0,0.6942,0.0,0.0,0.0,0.0,0.6,0.13,-0.02,112.0
27,8,2023,stage_4,deutschland-tour,2.Pro,2023 Deutschland Tour Stage 4.gpx,https://www.komoot.com/tour/2984908787,97.6,5.17,3.38,21.5,2.24,0.0,160.0,8.77,2.97,2.79,3.34,1.14,1.86,0.318,,,,,175.5,390.0,448.0,127.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3149,0.0,0.0,0.0,0.0,0.3,0.03,0.0,13.0
27,8,2023,result,ronde-van-de-achterhoek,1.2,2023 Ronde van de Achterhoek.gpx,https://www.komoot.com/tour/2985440960,106.0,6.23,9.65,42.0,3.55,0.0,138.0,26.2,13.9,4.37,19.5,5.22,0.0,13.4,,,,,199.89,486.0,484.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.04,13.0
27,8,2023,stage_1,international-azerbaijan-tour,2.1,2023 Tour of Iran (Azarbaijan) Stage 1.gpx,https://www.komoot.com/tour/2985764554,4.59,1.49,63.5,,84.2,,67.9,0.254,,85.3,,0.414,,,,,,,152.98,437.0,726.0,1614.0,1270.0,1.0,0.0,0.0,0.0,0.0,0.7032,0.0,0.0,0.0,0.0,0.4,0.13,-0.06,86.0
28,8,2023,stage_3,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 3.gpx,https://www.komoot.com/tour/2985244894,23.3,0.527,129.0,3.1,3.12,,155.0,0.506,,2.74,0.0,0.0,,,,,,,158.96,3472.0,1899.0,1977.0,329.0,4.0,3.0,3.0,2.0,1.0,0.9998,0.9998,0.9998,0.9998,0.8255,7.2,8.53,8.46,366.0
28,8,2023,stage_2,international-azerbaijan-tour,2.1,2023 Tour of Iran (Azarbaijan) Stage 2.gpx,https://www.komoot.com/tour/2985765483,2.45,0.0,117.0,,25.5,,119.0,0.0,,25.5,2.0,2.03,,,,,,,146.54,824.0,1718.0,1787.0,715.0,2.0,2.0,1.0,0.0,0.0,0.7425,0.7425,0.4476,0.0,0.0,-0.3,-0.3,-0.66,12.0
29,8,2023,stage_4,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 4.gpx,https://www.komoot.com/tour/2985246623,11.3,0.721,170.0,,3.03,,182.0,0.275,,1.51,,,,,,,,,184.89,1822.0,2554.0,807.0,23.0,4.0,4.0,1.0,0.0,0.0,0.8311,0.8311,0.6764,0.0,0.0,2.6,0.73,0.64,80.0
29,8,2023,stage_3,international-azerbaijan-tour,2.1,2023 Tour of Iran (Azarbaijan) Stage 3.gpx,https://www.komoot.com/tour/2985766580,0.941,0.524,124.0,,2.45,,125.0,0.524,,2.26,,,,,,,,,127.86,1604.0,790.0,1786.0,721.0,3.0,3.0,1.0,1.0,1.0,0.9992,0.9992,0.6142,0.6142,0.6142,4.3,3.77,2.92,256.0
30,8,2023,result,muur-classic-geraardsbergen,1.2,2023 Muur Classic Geraardsbergen.gpx,https://www.komoot.com/tour/2985296120,48.2,89.0,,39.7,,0.789,91.9,71.7,13.9,0.789,0.634,0.0,,,,,,,178.16,1983.0,1972.0,107.0,15.0,3.0,0.0,0.0,0.0,0.0,0.8342,0.0,0.0,0.0,0.0,3.3,-0.6,-0.4,111.0
30,8,2023,stage_5,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 5.gpx,https://www.komoot.com/tour/2985248080,145.0,0.355,37.8,3.13,,,186.0,0.38,,,,,,,,,,,186.73,2395.0,3308.0,1136.0,1.0,6.0,4.0,2.0,0.0,0.0,0.8548,0.8548,0.687,0.0,0.0,-0.1,-0.2,-0.2,0.0
30,8,2023,stage_4,international-azerbaijan-tour,2.1,2023 Tour of Iran (Azarbaijan) Stage 4.gpx,https://www.komoot.com/tour/2985767634,4.74,0.208,203.0,,,1.15,208.0,0.171,,,,,,,,,,,208.87,1544.0,1649.0,2097.0,1377.0,2.0,2.0,2.0,0.0,0.0,0.7413,0.7413,0.7413,0.0,0.0,0.3,-0.17,-0.24,77.0
31,8,2023,stage_6,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 6.gpx,https://www.komoot.com/tour/2985249649,114.0,0.509,65.7,,3.09,,179.0,1.62,,3.13,0.366,0.366,,0.0,,,,,183.68,4025.0,2245.0,1947.0,165.0,8.0,6.0,2.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,8.6,9.43,10.04,484.0
31,8,2023,stage_1,giro-della-regione-friuli-venezia-giulia,2.2,2023 Giro della Regione Friuli Venezia Giulia Stage 1.gpx,https://www.komoot.com/tour/2985049008,125.0,6.53,24.3,5.64,1.47,,135.0,26.1,,1.47,,0.151,,,,,,,162.65,174.0,170.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17,0.06,39.0
31,8,2023,stage_5,international-azerbaijan-tour,2.1,2023 Tour of Iran (Azarbaijan) Stage 5.gpx,https://www.komoot.com/tour/2985768615,5.22,0.181,192.0,,,,194.0,0.266,3.04,0.37,0.37,,,,,,,,197.68,1852.0,1536.0,2098.0,1475.0,3.0,3.0,2.0,0.0,0.0,0.9995,0.9995,0.7308,0.0,0.0,10.0,8.17,5.76,324.0
1,9,2023,stage_7,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 7.gpx,https://www.komoot.com/tour/2985253339,161.0,0.0,41.1,1.22,0.195,,189.0,14.5,,0.21,0.0,,,,,,,,204.01,1158.0,1868.0,810.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,-0.6,-0.2,-0.38,22.0
1,9,2023,stage_2,giro-della-regione-friuli-venezia-giulia,2.2,2023 Giro della Regione Friuli Venezia Giulia Stage 2.gpx,https://www.komoot.com/tour/2985050124,148.0,1.93,4.76,1.07,,,151.0,4.88,0.317,0.307,0.17,0.0,0.307,,,,,,156.18,1716.0,1688.0,252.0,138.0,5.0,0.0,0.0,0.0,0.0,0.9397,0.0,0.0,0.0,0.0,1.0,0.37,0.0,310.0
2,9,2023,stage_1,in-the-footsteps-of-the-romans,2.2,2023 In the footsteps of the Romans Stage 1.gpx,https://www.komoot.com/tour/2985145089,120.0,5.48,,,0.159,,61.8,64.1,,0.159,,,,,,,,,126.36,1098.0,1096.0,908.0,791.0,8.0,0.0,0.0,0.0,0.0,0.922,0.0,0.0,0.0,0.0,1.9,0.53,0.62,146.0
2,9,2023,stage_3,giro-della-regione-friuli-venezia-giulia,2.2,2023 Giro della Regione Friuli Venezia Giulia Stage 3.gpx,https://www.komoot.com/tour/2985051344,110.0,,39.9,,,,146.0,4.14,,,,,,,,,,,150.05,2679.0,1363.0,1430.0,69.0,5.0,3.0,2.0,1.0,1.0,0.9984,0.9984,0.9984,0.8478,0.8478,6.2,5.73,6.78,495.0
2,9,2023,stage_8,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 8.gpx,https://www.komoot.com/tour/2985254799,162.0,0.622,2.64,0.178,,,157.0,8.12,0.0,,,,,,,,,,165.36,3618.0,2713.0,1088.0,0.0,7.0,6.0,4.0,1.0,1.0,0.9847,0.9847,0.9847,0.9847,0.9847,2.7,-5.7,1.08,376.0
2,9,2023,result,lillehammer-gp,1.2,2023 Lillehammer GP.gpx,https://www.komoot.com/tour/2985271439,123.0,0.186,20.6,0.0,0.196,,144.0,0.536,,0.186,0.546,0.39,,,,,,,144.99,3062.0,2299.0,959.0,122.0,5.0,5.0,4.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,4.4,7.6,7.5,179.0
3,9,2023,result,bretagne-classic,1.UWT,2023 Bretagne Classic - Ouest-France.gpx,https://www.komoot.com/tour/2984806859,222.0,12.4,22.4,0.972,0.544,,181.0,76.3,,0.544,0.86,0.797,,,,,,,258.97,3687.0,3734.0,357.0,43.0,11.0,5.0,0.0,0.0,0.0,0.9674,0.6057,0.0,0.0,0.0,-2.0,-1.57,-0.34,68.0
3,9,2023,result,grand-prix-de-plouay,1.2,2023 Grand Prix de Plouay.gpx,https://www.komoot.com/tour/2985105990,179.0,2.53,,,,,95.7,85.6,,,,,,,,,,,181.65,2155.0,2206.0,151.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.57,-0.34,70.0
3,9,2023,result,gylne-gutuer,1.2,2023 Gylne Gutuer.gpx,https://www.komoot.com/tour/2985140534,144.0,4.03,14.2,,,,86.3,13.1,,2.2,2.72,4.18,,59.0,,,,,165.02,1234.0,1200.0,260.0,139.0,7.0,0.0,0.0,0.0,0.0,0.8634,0.0,0.0,0.0,0.0,0.3,0.5,0.68,52.0
3,9,2023,result,maryland-cycling-classic,1.Pro,"2023 Maryland Cycling Classic, presented by UnitedHealthcare.gpx",https://www.komoot.com/tour/2985277854,138.0,18.7,32.2,10.0,,0.124,176.0,22.9,0.41,0.242,0.155,,,,,,,,200.75,2286.0,2441.0,287.0,0.0,5.0,1.0,0.0,0.0,0.0,0.7026,0.2249,0.0,0.0,0.0,-0.8,-0.9,-0.48,70.0
3,9,2023,stage_4,giro-della-regione-friuli-venezia-giulia,2.2,2023 Giro della Regione Friuli Venezia Giulia Stage 4.gpx,https://www.komoot.com/tour/2985404344,84.3,0.625,68.5,6.33,,,159.0,0.853,0.0,0.0,0.208,0.208,,,,,,,159.75,1190.0,1149.0,360.0,8.0,3.0,3.0,1.0,0.0,0.0,0.944,0.944,0.8146,0.0,0.0,0.9,1.1,-1.38,264.0
3,9,2023,stage_9,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 9.gpx,https://www.komoot.com/tour/2985256209,94.7,2.56,76.6,0.61,8.9,,175.0,0.908,0.23,9.6,,,,,,,,,185.25,2981.0,1960.0,1081.0,60.0,7.0,3.0,2.0,2.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,8.8,6.17,5.9,302.0
3,9,2023,stage_1,tour-of-britain,2.Pro,2023 Tour of Britain Stage 1.gpx,https://www.komoot.com/tour/2985736768,72.8,3.92,77.3,9.84,,,153.0,10.4,0.0,0.305,0.0,,,,,,,,164.12,1988.0,1989.0,343.0,27.0,9.0,3.0,0.0,0.0,0.0,0.6918,0.6918,0.0,0.0,0.0,1.6,0.07,-0.52,23.0
3,9,2023,stage_2,in-the-footsteps-of-the-romans,2.2,2023 In the footsteps of the Romans Stage 2.gpx,https://www.komoot.com/tour/2985146271,134.0,1.38,,,0.242,,94.0,41.6,,0.242,,,,,,,,,135.74,1368.0,1447.0,911.0,705.0,4.0,3.0,0.0,0.0,0.0,0.9997,0.7574,0.0,0.0,0.0,1.9,0.57,1.0,145.0
4,9,2023,stage_2,tour-of-britain,2.Pro,2023 Tour of Britain Stage 2.gpx,https://www.komoot.com/tour/2985737753,74.3,0.0,30.8,3.46,0.312,0.0,104.0,5.05,,0.48,0.106,,,,,,,,108.98,742.0,745.0,177.0,5.0,2.0,1.0,0.0,0.0,0.0,0.9192,0.9192,0.0,0.0,0.0,-0.1,-0.47,-0.56,15.0
5,9,2023,stage_3,tour-of-britain,2.Pro,2023 Tour of Britain Stage 3.gpx,https://www.komoot.com/tour/2985738669,92.5,3.19,57.4,1.06,,,142.0,12.1,,0.0,,,,,,,,,154.13,694.0,671.0,161.0,1.0,2.0,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,1.6,0.5,0.5,45.0
5,9,2023,stage_10,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 10.gpx,https://www.komoot.com/tour/2985223833,9.44,1.09,14.3,0.511,0.227,,25.1,0.356,0.0,0.227,0.0,,,,,,,,25.77,115.0,106.0,764.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.16,25.0
6,9,2023,stage_11,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 11.gpx,https://www.komoot.com/tour/2985224890,83.0,1.05,79.1,,,0.0,150.0,12.8,,0.0,,,,,,,,,163.11,2203.0,1321.0,1721.0,839.0,4.0,2.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,8.9,7.63,6.78,436.0
6,9,2023,stage_4,tour-of-britain,2.Pro,2023 Tour of Britain Stage 4.gpx,https://www.komoot.com/tour/2985739703,123.0,1.83,39.7,1.22,0.188,,157.0,10.1,,0.188,1.11,,,,,,,,167.41,927.0,958.0,94.0,4.0,1.0,0.0,0.0,0.0,0.0,0.3309,0.0,0.0,0.0,0.0,0.0,0.13,-0.42,37.0
7,9,2023,stage_12,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 12.gpx,https://www.komoot.com/tour/2985226389,59.9,0.796,87.7,0.121,1.97,,129.0,19.4,0.0,0.691,1.35,1.15,,,,,,,151.53,865.0,1644.0,989.0,193.0,2.0,2.0,1.0,0.0,0.0,0.7158,0.7158,0.7158,0.0,0.0,0.9,0.4,0.28,31.0
7,9,2023,stage_1,tour-of-kosovo,2.2,2023 Tour of Kosovo Stage 1.gpx,https://www.komoot.com/tour/2985783928,3.03,3.91,24.7,,112.0,,25.6,5.14,,113.0,2.9,2.17,,,,,,,144.33,1595.0,1566.0,674.0,309.0,4.0,3.0,1.0,0.0,0.0,0.9824,0.9824,0.9824,0.0,0.0,-0.3,3.07,3.52,452.0
7,9,2023,stage_1,okolo-jiznich-cech,2.2,2023 Okolo jiznich Cech/Tour of South Bohemia Stage 1.gpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,2023,stage_1,tour-of-van,2.2,2023 Tour of Van Stage 1.gpx,https://www.komoot.com/tour/2985841543,0.322,,132.0,,,,133.0,,,,,,,,,,,,132.56,1093.0,1127.0,2006.0,1646.0,3.0,2.0,1.0,0.0,0.0,0.8843,0.8843,0.473,0.0,0.0,0.0,-2.33,-1.72,229.0
7,9,2023,stage_5,tour-of-britain,2.Pro,2023 Tour of Britain Stage 5.gpx,https://www.komoot.com/tour/2985741238,145.0,0.0,43.1,4.24,,,181.0,11.2,,,0.37,,,,,,,,192.99,974.0,996.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4491,0.0,0.0,0.0,0.0,0.2,-0.57,-0.38,9.0
8,9,2023,result,grand-prix-boukraa,1.2,2023 Grand Prix Boukraa.gpx,https://www.komoot.com/tour/2985082192,,,105.0,,,,105.0,,0.0,,,,,,,,,,104.89,376.0,221.0,220.0,65.0,1.0,0.0,0.0,0.0,0.0,0.9993,0.0,0.0,0.0,0.0,0.5,0.53,0.16,20.0
8,9,2023,result,gp-quebec,1.UWT,2023 Grand Prix Cycliste de Quebec.gpx,,,,,,,,,,,,,,,,,,,,204.13,2416.0,2416.0,101.0,5.0,16.0,0.0,0.0,0.0,0.0,0.9998,0.0,0.0,0.0,0.0,4.3,2.33,1.74,121.0
8,9,2023,stage_2,tour-of-kosovo,2.2,2023 Tour of Kosovo Stage 2.gpx,https://www.komoot.com/tour/2985784821,1.89,3.06,24.3,,115.0,,24.7,3.21,,117.0,0.501,0.501,,,,,,,143.74,1360.0,1281.0,673.0,309.0,2.0,2.0,1.0,0.0,0.0,0.491,0.491,0.491,0.0,0.0,0.3,-1.23,-1.22,181.0
8,9,2023,stage_2,okolo-jiznich-cech,2.2,2023 Okolo jiznich Cech/Tour of South Bohemia Stage 2.gpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,2023,stage_2,tour-of-van,2.2,2023 Tour of Van Stage 2.gpx,https://www.komoot.com/tour/2985842535,52.9,,36.7,,3.44,,89.6,,,3.01,,,,,,,,,92.99,1233.0,1322.0,2324.0,1572.0,2.0,2.0,1.0,1.0,0.0,0.6765,0.6765,0.4942,0.4942,0.0,-0.1,-0.17,-0.36,6.0
8,9,2023,stage_13,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 13.gpx,https://www.komoot.com/tour/2985227777,118.0,0.0,16.4,,0.568,0.0,134.0,0.397,0.0,0.568,0.0,,0.0,,,,,,135.13,4266.0,3705.0,2115.0,428.0,5.0,4.0,3.0,3.0,3.0,0.9999,0.9999,0.9999,0.9999,0.9999,9.8,8.47,8.06,261.0
8,9,2023,stage_6,tour-of-britain,2.Pro,2023 Tour of Britain Stage 6.gpx,https://www.komoot.com/tour/2985742811,138.0,0.309,7.6,0.146,0.291,,125.0,20.8,,0.291,,,,,,,,,146.63,840.0,791.0,107.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9642,0.0,0.0,0.0,0.0,0.8,-0.27,-0.48,48.0
8,9,2023,stage_1,tour-of-poyang-lake,2.2,2023 Tour of Poyang Lake Stage 1.gpx,https://www.komoot.com/tour/2985803533,,0.0,112.0,,2.09,,112.0,0.0,,1.89,,0.0,0.0,,,,,,113.49,1258.0,1264.0,603.0,77.0,3.0,2.0,1.0,0.0,0.0,0.9605,0.9605,0.9605,0.0,0.0,-2.6,-3.7,-3.86,64.0
9,9,2023,stage_3,tour-of-van,2.2,2023 Tour of Van Stage 3.gpx,https://www.komoot.com/tour/2985843445,60.6,0.182,58.4,,,,119.0,0.182,,,,,,,,,,,119.07,1116.0,1008.0,2254.0,1572.0,2.0,1.0,1.0,1.0,0.0,0.71,0.4148,0.4148,0.4148,0.0,-0.1,0.13,0.52,180.0
9,9,2023,stage_3,okolo-jiznich-cech,2.2,2023 Okolo jiznich Cech/Tour of South Bohemia Stage 3.gpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,2023,stage_3,tour-of-kosovo,2.2,2023 Tour of Kosovo Stage 3.gpx,https://www.komoot.com/tour/2985786065,1.73,2.27,24.7,,126.0,,25.6,2.78,,127.0,2.96,1.93,0.0,,,,,,155.93,1339.0,1333.0,674.0,319.0,2.0,1.0,0.0,0.0,0.0,0.6238,0.6238,0.0,0.0,0.0,3.6,2.57,1.02,260.0
9,9,2023,stage_7,tour-of-britain,2.Pro,2023 Tour of Britain Stage 7.gpx,https://www.komoot.com/tour/2985744498,105.0,0.153,56.1,8.26,,0.0,162.0,8.69,,0.104,0.921,,,,,,,,171.14,1841.0,1848.0,297.0,12.0,8.0,2.0,0.0,0.0,0.0,0.93,0.8281,0.0,0.0,0.0,0.2,-0.67,-0.42,34.0
9,9,2023,stage_2,tour-of-poyang-lake,2.2,2023 Tour of Poyang Lake Stage 2.gpx,https://www.komoot.com/tour/2985804555,1.99,0.0,,,111.0,,,2.07,,111.0,,,,,,,,,112.57,1548.0,1547.0,213.0,62.0,1.0,0.0,0.0,0.0,0.0,0.7077,0.0,0.0,0.0,0.0,0.4,0.0,-0.18,150.0
9,9,2023,result,grand-prix-es-semara,1.2,2023 Grand Prix Es-Semara.gpx,https://www.komoot.com/tour/2985099190,,0.0,176.0,,,,176.0,0.0,,,,,,,,,,,176.75,532.0,582.0,328.0,153.0,1.0,1.0,0.0,0.0,0.0,0.7246,0.7246,0.0,0.0,0.0,0.2,-0.13,0.04,3.0
9,9,2023,stage_14,vuelta-a-espana,2.UWT,2023 La Vuelta Ciclista a Espana Stage 14.gpx,https://www.komoot.com/tour/2985229168,91.2,,65.3,,,,156.0,0.212,,,,,,,,,,,156.88,4434.0,2943.0,1594.0,95.0,4.0,4.0,3.0,3.0,3.0,0.9998,0.9998,0.9998,0.9998,0.9998,2.0,3.83,5.46,324.0
10,9,2023,result,gp-montreal,1.UWT,2023 Grand Prix Cycliste de Montreal.gpx,,,,,,,,,,,,,,,,,,,,226.25,4046.0,4052.0,208.0,61.0,18.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,-0.3,-0.7,-0.72,462.0
10,9,2023,result,grand-prix-el-marsa,1.2,2023 Grand Prix El Marsa.gpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
