jour,mois,annee,stage,nom_pcs,categorie,fichier_gpx,fichier_pcs,score,statut
11,3,2017,result,ronde-van-drenthe,1.1,2017 Ronde van Drenthe.gpx,11_March_2017__result__ronde-van-drenthe_2017__1.1.csv,100.0,match
11,3,2017,result,oceania-championships,CC,2017 OCC Oceanian Championships.gpx,11_March_2017__result__oceania-championships_2017__CC.csv,95.0,match
11,3,2017,stage_4,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 4.gpx,11_March_2017__stage_4__tirreno-adriatico_2017__2.UWT.csv,100.0,match
11,3,2017,stage_7,paris-nice,2.UWT,2017 Paris-Nice Stage 7.gpx,11_March_2017__stage_7__paris-nice_2017__2.UWT.csv,100.0,match
11,3,2017,stage_2,istrian-spring-tour,2.2,,11_March_2017__stage_2__istrian-spring-tour_2017__2.2.csv,,pcs_only
11,3,2017,stage_2,tour-of-rhodes,2.2,,11_March_2017__stage_2__tour-of-rhodes_2017__2.2.csv,,pcs_only
11,3,2017,stage_1,tour-du-cameroun,2.2,,11_March_2017__stage_1__tour-du-cameroun_2017__2.2.csv,,pcs_only
12,3,2017,stage_8,paris-nice,2.UWT,2017 Paris-Nice Stage 8.gpx,12_March_2017__stage_8__paris-nice_2017__2.UWT.csv,100.0,match
12,3,2017,stage_5,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 5.gpx,12_March_2017__stage_5__tirreno-adriatico_2017__2.UWT.csv,100.0,match
12,3,2017,stage_3,tour-of-rhodes,2.2,,12_March_2017__stage_3__tour-of-rhodes_2017__2.2.csv,,pcs_only
12,3,2017,stage_3,istrian-spring-tour,2.2,,12_March_2017__stage_3__istrian-spring-tour_2017__2.2.csv,,pcs_only
12,3,2017,stage_2,tour-du-cameroun,2.2,,12_March_2017__stage_2__tour-du-cameroun_2017__2.2.csv,,pcs_only
12,3,2017,result,classica-aldeias-do-xisto-cylin-portugal,1.2,,12_March_2017__result__classica-aldeias-do-xisto-cylin-portugal_2017__1.2.csv,,pcs_only
12,3,2017,result,dorpenomloop-rucphen,1.2,,12_March_2017__result__dorpenomloop-rucphen_2017__1.2.csv,,pcs_only
12,3,2017,result,paris-troyes,1.2,,12_March_2017__result__paris-troyes_2017__1.2.csv,,pcs_only
13,3,2017,stage_6,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 6.gpx,13_March_2017__stage_6__tirreno-adriatico_2017__2.UWT.csv,100.0,match
13,3,2017,stage_3,tour-du-cameroun,2.2,,13_March_2017__stage_3__tour-du-cameroun_2017__2.2.csv,,pcs_only
14,3,2017,stage_7,tirreno-adriatico,2.UWT,2017 Tirreno-Adriatico Stage 7.gpx,14_March_2017__stage_7__tirreno-adriatico_2017__2.UWT.csv,100.0,match
14,3,2017,stage_4,tour-du-cameroun,2.2,,14_March_2017__stage_4__tour-du-cameroun_2017__2.2.csv,,pcs_only
15,3,2017,result,nokere-koerse,1.HC,2017 Danilith - Nokere Koerse.gpx,15_March_2017__result__nokere-koerse_2017__1.HC.csv,100.0,match
15,3,2017,stage_5,tour-du-cameroun,2.2,,15_March_2017__stage_5__tour-du-cameroun_2017__2.2.csv,,pcs_only
16,3,2017,stage_6,tour-du-cameroun,2.2,,16_March_2017__stage_6__tour-du-cameroun_2017__2.2.csv,,pcs_only
17,3,2017,result,bredene-koksijde-classic,1.1,2017 Handzame Classic.gpx,17_March_2017__result__bredene-koksijde-classic_2017__1.1.csv,77.0,match
18,3,2017,result,classic-loire-atlantique,1.1,2017 Classic Loire Atlantique.gpx,18_March_2017__result__classic-loire-atlantique_2017__1.1.csv,100.0,match
18,3,2017,result,milano-sanremo,1.UWT,2017 Milano - Sanremo.gpx,18_March_2017__result__milano-sanremo_2017__1.UWT.csv,100.0,match
18,3,2017,stage_7,tour-du-cameroun,2.2,,18_March_2017__stage_7__tour-du-cameroun_2017__2.2.csv,,pcs_only
19,3,2017,stage_8,tour-du-cameroun,2.2,,19_March_2017__stage_8__tour-du-cameroun_2017__2.2.csv,,pcs_only
19,3,2017,result,popolarissima,1.2,,19_March_2017__result__popolarissima_2017__1.2.csv,,pcs_only
20,3,2017,stage_1,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 1.gpx,20_March_2017__stage_1__volta-a-catalunya_2017__2.UWT.csv,100.0,match
20,3,2017,stage_1,tour-de-normadie,2.2,2017 Tour de Normandie Stage 1.gpx,20_March_2017__stage_1__tour-de-normadie_2017__2.2.csv,94.0,match
21,3,2017,stage_2,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 2.gpx,21_March_2017__stage_2__volta-a-catalunya_2017__2.UWT.csv,100.0,match
21,3,2017,stage_2,tour-de-normadie,2.2,2017 Tour de Normandie Stage 2.gpx,21_March_2017__stage_2__tour-de-normadie_2017__2.2.csv,94.0,match
22,3,2017,stage_3,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 3.gpx,22_March_2017__stage_3__volta-a-catalunya_2017__2.UWT.csv,100.0,match
22,3,2017,stage_3,tour-de-normadie,2.2,2017 Tour de Normandie Stage 3.gpx,22_March_2017__stage_3__tour-de-normadie_2017__2.2.csv,94.0,match
22,3,2017,result,dwars-door-vlaanderen,1.UWT,2017 Dwars Door Vlaanderen - A travers la Flandre.gpx,22_March_2017__result__dwars-door-vlaanderen_2017__1.UWT.csv,100.0,match
23,3,2017,stage_4,tour-de-normadie,2.2,2017 Tour de Normandie Stage 4.gpx,23_March_2017__stage_4__tour-de-normadie_2017__2.2.csv,94.0,match
23,3,2017,stage_4,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 4.gpx,23_March_2017__stage_4__volta-a-catalunya_2017__2.UWT.csv,100.0,match
24,3,2017,stage_5,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 5.gpx,24_March_2017__stage_5__volta-a-catalunya_2017__2.UWT.csv,100.0,match
24,3,2017,stage_5,tour-de-normadie,2.2,2017 Tour de Normandie Stage 5.gpx,24_March_2017__stage_5__tour-de-normadie_2017__2.2.csv,94.0,match
24,3,2017,result,e3-harelbeke,1.UWT,2017 Record Bank E3 Harelbeke.gpx,24_March_2017__result__e3-harelbeke_2017__1.UWT.csv,100.0,match
25,3,2017,stage_6,tour-de-normadie,2.2,2017 Tour de Normandie Stage 6.gpx,25_March_2017__stage_6__tour-de-normadie_2017__2.2.csv,94.0,match
25,3,2017,stage_6,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 6.gpx,25_March_2017__stage_6__volta-a-catalunya_2017__2.UWT.csv,100.0,match
26,3,2017,result,gent-wevelgem,1.UWT,2017 Gent-Wevelgem in Flanders Fields.gpx,26_March_2017__result__gent-wevelgem_2017__1.UWT.csv,100.0,match
26,3,2017,stage_7,volta-a-catalunya,2.UWT,2017 Volta Ciclista a Catalunya Stage 7.gpx,26_March_2017__stage_7__volta-a-catalunya_2017__2.UWT.csv,100.0,match
26,3,2017,stage_7,tour-de-normadie,2.2,2017 Tour de Normandie Stage 7.gpx,26_March_2017__stage_7__tour-de-normadie_2017__2.2.csv,94.0,match
26,3,2017,stage_1,tour-de-taiwan,2.1,2017 Tour de Taiwan Stage 1.gpx,26_March_2017__stage_1__tour-de-taiwan_2017__2.1.csv,100.0,match
27,3,2017,stage_2,tour-de-taiwan,2.1,2017 Tour de Taiwan Stage 2.gpx,27_March_2017__stage_2__tour-de-taiwan_2017__2.1.csv,100.0,match
28,3,2017,stage_3,tour-de-taiwan,2.1,2017 Tour de Taiwan Stage 3.gpx,28_March_2017__stage_3__tour-de-taiwan_2017__2.1.csv,100.0,match
28,3,2017,stage_1,classic-brugge-de-panne,2.HC,,28_March_2017__stage_1__classic-brugge-de-panne_2017__2.HC.csv,,pcs_only
29,3,2017,stage_4,tour-de-taiwan,2.1,2017 Tour de Taiwan Stage 4.gpx,29_March_2017__stage_4__tour-de-taiwan_2017__2.1.csv,100.0,match
29,3,2017,stage_2,classic-brugge-de-panne,2.HC,,29_March_2017__stage_2__classic-brugge-de-panne_2017__2.HC.csv,,pcs_only
30,3,2017,stage_5,tour-de-taiwan,2.1,2017 Tour de Taiwan Stage 5.gpx,30_March_2017__stage_5__tour-de-taiwan_2017__2.1.csv,100.0,match
30,3,2017,stage_1,joe-martin-stage-race-me,2.2,,30_March_2017__stage_1__joe-martin-stage-race-me_2017__2.2.csv,,pcs_only
31,3,2017,result,route-adelie-de-vitre,1.1,2017 Route Adelie de Vitre.gpx,31_March_2017__result__route-adelie-de-vitre_2017__1.1.csv,100.0,match
31,3,2017,stage_2,joe-martin-stage-race-me,2.2,,31_March_2017__stage_2__joe-martin-stage-race-me_2017__2.2.csv,,pcs_only
31,3,2017,stage_1,le-triptyque-des-monts-et-chateaux,2.2,,31_March_2017__stage_1__le-triptyque-des-monts-et-chateaux_2017__2.2.csv,,pcs_only
31,3,2017,stage_1,tour-de-tochigi,2.2,,31_March_2017__stage_1__tour-de-tochigi_2017__2.2.csv,,pcs_only
1,4,2017,stage_1,tour-of-thailand,2.1,2017 Tour of Thailand Stage 1.gpx,01_April_2017__stage_1__tour-of-thailand_2017__2.1.csv,100.0,match
1,4,2017,result,volta-nxt-classic,1.1,2017 Volta Limburg Classic.gpx,01_April_2017__result__volta-nxt-classic_2017__1.1.csv,100.0,match
1,4,2017,result,gran-premio-miguel-indurain,1.1,2017 Gran Premio Miguel Indurain.gpx,01_April_2017__result__gran-premio-miguel-indurain_2017__1.1.csv,100.0,match
1,4,2017,stage_3,joe-martin-stage-race-me,2.2,,01_April_2017__stage_3__joe-martin-stage-race-me_2017__2.2.csv,,pcs_only
1,4,2017,result,nc-united-arab-emirates-itt,NC,,01_April_2017__result__nc-united-arab-emirates-itt_2017__NC.csv,,pcs_only
1,4,2017,stage_2,tour-de-tochigi,2.2,,01_April_2017__stage_2__tour-de-tochigi_2017__2.2.csv,,pcs_only
1,4,2017,stage_2,le-triptyque-des-monts-et-chateaux,2.2,,01_April_2017__stage_2__le-triptyque-des-monts-et-chateaux_2017__2.2.csv,,pcs_only
2,4,2017,result,vuelta-ciclista-a-la-rioja,1.1,2017 Vuelta Ciclista a La Rioja.gpx,02_April_2017__result__vuelta-ciclista-a-la-rioja_2017__1.1.csv,100.0,match
2,4,2017,result,ronde-van-vlaanderen,1.UWT,2017 Ronde Van Vlaanderen.gpx,02_April_2017__result__ronde-van-vlaanderen_2017__1.UWT.csv,100.0,match
2,4,2017,result,la-roue-tourangelle,1.1,2017 La Roue Tourangelle Region Centre Val de Loire - Trophee Harmonie Mutuelle.gpx,02_April_2017__result__la-roue-tourangelle_2017__1.1.csv,100.0,match
2,4,2017,stage_2,tour-of-thailand,2.1,2017 Tour of Thailand Stage 2.gpx,02_April_2017__stage_2__tour-of-thailand_2017__2.1.csv,100.0,match
2,4,2017,result,gp-adria-mobil,1.2,,02_April_2017__result__gp-adria-mobil_2017__1.2.csv,,pcs_only
2,4,2017,result,trofeo-piva,1.2U,,02_April_2017__result__trofeo-piva_2017__1.2U.csv,,pcs_only
2,4,2017,stage_4,joe-martin-stage-race-me,2.2,,02_April_2017__stage_4__joe-martin-stage-race-me_2017__2.2.csv,,pcs_only
2,4,2017,stage_3,tour-de-tochigi,2.2,,02_April_2017__stage_3__tour-de-tochigi_2017__2.2.csv,,pcs_only
3,4,2017,stage_1,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 1.gpx,03_April_2017__stage_1__itzulia-basque-country_2017__2.UWT.csv,100.0,match
3,4,2017,stage_3,tour-of-thailand,2.1,2017 Tour of Thailand Stage 3.gpx,03_April_2017__stage_3__tour-of-thailand_2017__2.1.csv,100.0,match
4,4,2017,stage_1,region-pays-de-la-loire,2.1,2017 Circuit Cycliste Sarthe - Pays de la Loire Stage 1.gpx,04_April_2017__stage_1__region-pays-de-la-loire_2017__2.1.csv,100.0,match
4,4,2017,stage_4,tour-of-thailand,2.1,2017 Tour of Thailand Stage 4.gpx,04_April_2017__stage_4__tour-of-thailand_2017__2.1.csv,100.0,match
4,4,2017,stage_2,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 2.gpx,04_April_2017__stage_2__itzulia-basque-country_2017__2.UWT.csv,100.0,match
5,4,2017,stage_5,tour-of-thailand,2.1,2017 Tour of Thailand Stage 5.gpx,05_April_2017__stage_5__tour-of-thailand_2017__2.1.csv,100.0,match
5,4,2017,stage_2,region-pays-de-la-loire,2.1,2017 Circuit Cycliste Sarthe - Pays de la Loire Stage 2-1.gpx,05_April_2017__stage_2__region-pays-de-la-loire_2017__2.1.csv,100.0,match
5,4,2017,result,scheldeprijs,1.HC,2017 Scheldeprijs.gpx,05_April_2017__result__scheldeprijs_2017__1.HC.csv,100.0,match
5,4,2017,stage_3,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 3.gpx,05_April_2017__stage_3__itzulia-basque-country_2017__2.UWT.csv,100.0,match
5,4,2017,stage_3,region-pays-de-la-loire,2.1,,05_April_2017__stage_3__region-pays-de-la-loire_2017__2.1.csv,,pcs_only
6,4,2017,stage_4,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 4.gpx,06_April_2017__stage_4__itzulia-basque-country_2017__2.UWT.csv,100.0,match
6,4,2017,stage_6,tour-of-thailand,2.1,2017 Tour of Thailand Stage 6.gpx,06_April_2017__stage_6__tour-of-thailand_2017__2.1.csv,100.0,match
6,4,2017,stage_4,region-pays-de-la-loire,2.1,,06_April_2017__stage_4__region-pays-de-la-loire_2017__2.1.csv,,pcs_only
7,4,2017,stage_5,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 5.gpx,07_April_2017__stage_5__itzulia-basque-country_2017__2.UWT.csv,100.0,match
7,4,2017,stage_1,tour-du-maroc,2.2,,07_April_2017__stage_1__tour-du-maroc_2017__2.2.csv,,pcs_only
7,4,2017,stage_1,circuit-des-ardennes,2.2,,07_April_2017__stage_1__circuit-des-ardennes_2017__2.2.csv,,pcs_only
7,4,2017,stage_1,vuelta-ciclista-al-uruguay,2.2,,07_April_2017__stage_1__vuelta-ciclista-al-uruguay_2017__2.2.csv,,pcs_only
7,4,2017,stage_5,region-pays-de-la-loire,2.1,,07_April_2017__stage_5__region-pays-de-la-loire_2017__2.1.csv,,pcs_only
8,4,2017,stage_6,itzulia-basque-country,2.UWT,2017 Vuelta al Pais Vasco Stage 6.gpx,08_April_2017__stage_6__itzulia-basque-country_2017__2.UWT.csv,100.0,match
8,4,2017,stage_2,circuit-des-ardennes,2.2,,08_April_2017__stage_2__circuit-des-ardennes_2017__2.2.csv,,pcs_only
8,4,2017,stage_2,tour-du-maroc,2.2,,08_April_2017__stage_2__tour-du-maroc_2017__2.2.csv,,pcs_only
8,4,2017,stage_2,vuelta-ciclista-al-uruguay,2.2,,08_April_2017__stage_2__vuelta-ciclista-al-uruguay_2017__2.2.csv,,pcs_only
8,4,2017,result,trofeo-edil-c-u23,1.2U,,08_April_2017__result__trofeo-edil-c-u23_2017__1.2U.csv,,pcs_only
8,4,2017,result,tour-des-flandres-espoirs,1.Ncup,,08_April_2017__result__tour-des-flandres-espoirs_2017__1.Ncup.csv,,pcs_only
9,4,2017,result,paris-roubaix,1.UWT,2017 Paris - Roubaix.gpx,09_April_2017__result__paris-roubaix_2017__1.UWT.csv,100.0,match
9,4,2017,result,klasika-primavera,1.1,2017 Klasika Primavera de Amorebieta.gpx,09_April_2017__result__klasika-primavera_2017__1.1.csv,100.0,match
9,4,2017,result,giro-dell-appennino,1.1,2017 Giro dell'Appennino.gpx,09_April_2017__result__giro-dell-appennino_2017__1.1.csv,100.0,match
9,4,2017,result,nc-united-arab-emirates,NC,,09_April_2017__result__nc-united-arab-emirates_2017__NC.csv,,pcs_only
9,4,2017,stage_3,circuit-des-ardennes,2.2,,09_April_2017__stage_3__circuit-des-ardennes_2017__2.2.csv,,pcs_only
9,4,2017,stage_3,tour-du-maroc,2.2,,09_April_2017__stage_3__tour-du-maroc_2017__2.2.csv,,pcs_only
9,4,2017,stage_4,circuit-des-ardennes,2.2,,09_April_2017__stage_4__circuit-des-ardennes_2017__2.2.csv,,pcs_only
10,4,2017,stage_4,tour-du-maroc,2.2,,10_April_2017__stage_4__tour-du-maroc_2017__2.2.csv,,pcs_only
11,4,2017,result,paris-camembert,1.1,2017 Paris - Camembert.gpx,11_April_2017__result__paris-camembert_2017__1.1.csv,100.0,match
11,4,2017,stage_5,tour-du-maroc,2.2,,11_April_2017__stage_5__tour-du-maroc_2017__2.2.csv,,pcs_only
12,4,2017,result,brabantse-pijl,1.HC,2017 De Brabantse Pijl - La Fleche Brabanconne.gpx,12_April_2017__result__brabantse-pijl_2017__1.HC.csv,100.0,match
12,4,2017,stage_6,tour-du-maroc,2.2,,12_April_2017__stage_6__tour-du-maroc_2017__2.2.csv,,pcs_only
12,4,2017,stage_1,tour-du-loir-et-cher,2.2,,12_April_2017__stage_1__tour-du-loir-et-cher_2017__2.2.csv,,pcs_only
13,4,2017,result,gp-de-denain,1.HC,2017 GP de Denain - Porte du Hainaut - Valenciennes Metropole.gpx,13_April_2017__result__gp-de-denain_2017__1.HC.csv,100.0,match
13,4,2017,stage_1,tour-de-lombok,2.2,,13_April_2017__stage_1__tour-de-lombok_2017__2.2.csv,,pcs_only
13,4,2017,stage_7,tour-du-maroc,2.2,,13_April_2017__stage_7__tour-du-maroc_2017__2.2.csv,,pcs_only
13,4,2017,stage_2,tour-du-loir-et-cher,2.2,,13_April_2017__stage_2__tour-du-loir-et-cher_2017__2.2.csv,,pcs_only
14,4,2017,stage_2,tour-de-lombok,2.2,,14_April_2017__stage_2__tour-de-lombok_2017__2.2.csv,,pcs_only
14,4,2017,stage_8,tour-du-maroc,2.2,,14_April_2017__stage_8__tour-du-maroc_2017__2.2.csv,,pcs_only
14,4,2017,stage_3,tour-du-loir-et-cher,2.2,,14_April_2017__stage_3__tour-du-loir-et-cher_2017__2.2.csv,,pcs_only
14,4,2017,result,nc-chile-itt,NC,,14_April_2017__result__nc-chile-itt_2017__NC.csv,,pcs_only
15,4,2017,result,tour-du-finistere,1.1,2017 Tour du Finistere.gpx,15_April_2017__result__tour-du-finistere_2017__1.1.csv,100.0,match
15,4,2017,result,fenkil-northen-red-sea-challenge,1.2,,15_April_2017__result__fenkil-northen-red-sea-challenge_2017__1.2.csv,,pcs_only
15,4,2017,result,liege-bastogne-liege-u23,1.2U,,15_April_2017__result__liege-bastogne-liege-u23_2017__1.2U.csv,,pcs_only
15,4,2017,result,nc-mexico-itt,NC,,15_April_2017__result__nc-mexico-itt_2017__NC.csv,,pcs_only
15,4,2017,stage_9,tour-du-maroc,2.2,,15_April_2017__stage_9__tour-du-maroc_2017__2.2.csv,,pcs_only
15,4,2017,stage_4,tour-du-loir-et-cher,2.2,,15_April_2017__stage_4__tour-du-loir-et-cher_2017__2.2.csv,,pcs_only
15,4,2017,stage_3,tour-de-lombok,2.2,,15_April_2017__stage_3__tour-de-lombok_2017__2.2.csv,,pcs_only
16,4,2017,result,amstel-gold-race,1.UWT,2017 Amstel Gold Race.gpx,16_April_2017__result__amstel-gold-race_2017__1.UWT.csv,100.0,match
16,4,2017,result,nc-chile,NC,,16_April_2017__result__nc-chile_2017__NC.csv,,pcs_only
16,4,2017,result,massawa-circuit,1.2,,16_April_2017__result__massawa-circuit_2017__1.2.csv,,pcs_only
16,4,2017,result,nc-mexico,NC,,16_April_2017__result__nc-mexico_2017__NC.csv,,pcs_only
16,4,2017,stage_5,tour-du-loir-et-cher,2.2,,16_April_2017__stage_5__tour-du-loir-et-cher_2017__2.2.csv,,pcs_only
16,4,2017,stage_4,tour-de-lombok,2.2,,16_April_2017__stage_4__tour-de-lombok_2017__2.2.csv,,pcs_only
16,4,2017,stage_10,tour-du-maroc,2.2,,16_April_2017__stage_10__tour-du-maroc_2017__2.2.csv,,pcs_only
17,4,2017,result,tro-bro-leon,1.1,2017 Tro Bro Leon.gpx,17_April_2017__result__tro-bro-leon_2017__1.1.csv,100.0,match
17,4,2017,stage_1,tour-of-the-alps,2.HC,2017 Tour of the Alps Stage 1.gpx,17_April_2017__stage_1__tour-of-the-alps_2017__2.HC.csv,100.0,match
17,4,2017,result,circuito-belvedere,1.2U,,17_April_2017__result__circuito-belvedere_2017__1.2U.csv,,pcs_only
18,4,2017,stage_2,tour-of-the-alps,2.HC,2017 Tour of the Alps Stage 2.gpx,18_April_2017__stage_2__tour-of-the-alps_2017__2.HC.csv,100.0,match
18,4,2017,stage_1,tour-of-croatia,2.1,2017 Tour of Croatia Stage 1.gpx,18_April_2017__stage_1__tour-of-croatia_2017__2.1.csv,100.0,match
18,4,2017,stage_1,tour-eritrea,2.2,,18_April_2017__stage_1__tour-eritrea_2017__2.2.csv,,pcs_only
18,4,2017,result,gp-palio-del-recioto,1.2U,,18_April_2017__result__gp-palio-del-recioto_2017__1.2U.csv,,pcs_only
19,4,2017,stage_2,tour-of-croatia,2.1,2017 Tour of Croatia Stage 2.gpx,19_April_2017__stage_2__tour-of-croatia_2017__2.1.csv,100.0,match
19,4,2017,stage_3,tour-of-the-alps,2.HC,2017 Tour of the Alps Stage 3.gpx,19_April_2017__stage_3__tour-of-the-alps_2017__2.HC.csv,100.0,match
19,4,2017,result,la-fleche-wallonne,1.UWT,2017 La Fleche Wallonne.gpx,19_April_2017__result__la-fleche-wallonne_2017__1.UWT.csv,100.0,match
19,4,2017,stage_1,tour-of-the-gila,2.2,,19_April_2017__stage_1__tour-of-the-gila_2017__2.2.csv,,pcs_only
19,4,2017,stage_2,tour-eritrea,2.2,,19_April_2017__stage_2__tour-eritrea_2017__2.2.csv,,pcs_only
20,4,2017,stage_3,tour-of-croatia,2.1,2017 Tour of Croatia Stage 3.gpx,20_April_2017__stage_3__tour-of-croatia_2017__2.1.csv,100.0,match
20,4,2017,stage_4,tour-of-the-alps,2.HC,2017 Tour of the Alps Stage 4.gpx,20_April_2017__stage_4__tour-of-the-alps_2017__2.HC.csv,100.0,match
20,4,2017,stage_3,tour-eritrea,2.2,,20_April_2017__stage_3__tour-eritrea_2017__2.2.csv,,pcs_only
20,4,2017,stage_2,tour-of-the-gila,2.2,,20_April_2017__stage_2__tour-of-the-gila_2017__2.2.csv,,pcs_only
20,4,2017,stage_1,tour-of-mersin,2.2,,20_April_2017__stage_1__tour-of-mersin_2017__2.2.csv,,pcs_only
21,4,2017,stage_5,tour-of-the-alps,2.HC,2017 Tour of the Alps Stage 5.gpx,21_April_2017__stage_5__tour-of-the-alps_2017__2.HC.csv,100.0,match
21,4,2017,stage_4,tour-of-croatia,2.1,2017 Tour of Croatia Stage 4.gpx,21_April_2017__stage_4__tour-of-croatia_2017__2.1.csv,100.0,match
21,4,2017,stage_2,tour-of-mersin,2.2,,21_April_2017__stage_2__tour-of-mersin_2017__2.2.csv,,pcs_only
21,4,2017,stage_4,tour-eritrea,2.2,,21_April_2017__stage_4__tour-eritrea_2017__2.2.csv,,pcs_only
21,4,2017,stage_3,tour-of-the-gila,2.2,,21_April_2017__stage_3__tour-of-the-gila_2017__2.2.csv,,pcs_only
21,4,2017,result,nc-argentina-itt,NC,,21_April_2017__result__nc-argentina-itt_2017__NC.csv,,pcs_only
22,4,2017,stage_5,tour-of-croatia,2.1,2017 Tour of Croatia Stage 5.gpx,22_April_2017__stage_5__tour-of-croatia_2017__2.1.csv,100.0,match
22,4,2017,stage_1,tour-du-senegal,2.2,,22_April_2017__stage_1__tour-du-senegal_2017__2.2.csv,,pcs_only
22,4,2017,result,visegrad-4-bicycle-race-gp-hungary,1.2,,22_April_2017__result__visegrad-4-bicycle-race-gp-hungary_2017__1.2.csv,,pcs_only
22,4,2017,result,arno-wallaard-memorial,1.2,,22_April_2017__result__arno-wallaard-memorial_2017__1.2.csv,,pcs_only
22,4,2017,stage_5,tour-eritrea,2.2,,22_April_2017__stage_5__tour-eritrea_2017__2.2.csv,,pcs_only
22,4,2017,stage_4,tour-of-the-gila,2.2,,22_April_2017__stage_4__tour-of-the-gila_2017__2.2.csv,,pcs_only
22,4,2017,stage_3,tour-of-mersin,2.2,,22_April_2017__stage_3__tour-of-mersin_2017__2.2.csv,,pcs_only
23,4,2017,result,liege-bastogne-liege,1.UWT,2017 Liege - Bastogne - Liege.gpx,23_April_2017__result__liege-bastogne-liege_2017__1.UWT.csv,100.0,match
23,4,2017,stage_6,tour-of-croatia,2.1,2017 Tour of Croatia Stage 6.gpx,23_April_2017__stage_6__tour-of-croatia_2017__2.1.csv,100.0,match
23,4,2017,stage_5,tour-of-the-gila,2.2,,23_April_2017__stage_5__tour-of-the-gila_2017__2.2.csv,,pcs_only
23,4,2017,result,gp-industria-e-commercio2,1.2U,,23_April_2017__result__gp-industria-e-commercio2_2017__1.2U.csv,,pcs_only
23,4,2017,result,nc-argentina,NC,,23_April_2017__result__nc-argentina_2017__NC.csv,,pcs_only
23,4,2017,result,circuit-of-asmara,1.2,,23_April_2017__result__circuit-of-asmara_2017__1.2.csv,,pcs_only
23,4,2017,result,visegrad-4-bicycle-race-gp-slovakia,1.2,,23_April_2017__result__visegrad-4-bicycle-race-gp-slovakia_2017__1.2.csv,,pcs_only
23,4,2017,result,east-midlands-international-cicle-classic,1.2,,23_April_2017__result__east-midlands-international-cicle-classic_2017__1.2.csv,,pcs_only
23,4,2017,stage_2,tour-du-senegal,2.2,,23_April_2017__stage_2__tour-du-senegal_2017__2.2.csv,,pcs_only
24,4,2017,stage_3,tour-du-senegal,2.2,,24_April_2017__stage_3__tour-du-senegal_2017__2.2.csv,,pcs_only
25,4,2017,prologue,tour-de-romandie,2.UWT,2017 Tour de Romandie Prologue.gpx,25_April_2017__Prologue__tour-de-romandie_2017__2.UWT.csv,100.0,match
25,4,2017,stage_4,tour-du-senegal,2.2,,25_April_2017__stage_4__tour-du-senegal_2017__2.2.csv,,pcs_only
25,4,2017,result,gran-premio-della-liberazione,1.2U,,25_April_2017__result__gran-premio-della-liberazione_2017__1.2U.csv,,pcs_only
25,4,2017,stage_1,le-tour-de-bretagne,2.2,,25_April_2017__stage_1__le-tour-de-bretagne_2017__2.2.csv,,pcs_only
26,4,2017,stage_1,tour-de-romandie,2.UWT,2017 Tour de Romandie Stage 1.gpx,26_April_2017__stage_1__tour-de-romandie_2017__2.UWT.csv,100.0,match
26,4,2017,stage_5,tour-du-senegal,2.2,,26_April_2017__stage_5__tour-du-senegal_2017__2.2.csv,,pcs_only
26,4,2017,stage_2,le-tour-de-bretagne,2.2,,26_April_2017__stage_2__le-tour-de-bretagne_2017__2.2.csv,,pcs_only
27,4,2017,stage_2,tour-de-romandie,2.UWT,2017 Tour de Romandie Stage 2.gpx,27_April_2017__stage_2__tour-de-romandie_2017__2.UWT.csv,100.0,match
27,4,2017,stage_6,tour-du-senegal,2.2,,27_April_2017__stage_6__tour-du-senegal_2017__2.2.csv,,pcs_only
27,4,2017,stage_3,le-tour-de-bretagne,2.2,,27_April_2017__stage_3__le-tour-de-bretagne_2017__2.2.csv,,pcs_only
28,4,2017,stage_3,tour-de-romandie,2.UWT,2017 Tour de Romandie Stage 3.gpx,28_April_2017__stage_3__tour-de-romandie_2017__2.UWT.csv,100.0,match
28,4,2017,stage_1,tour-de-yorkshire,2.1,2017 Tour de Yorkshire Stage 1.gpx,28_April_2017__stage_1__tour-de-yorkshire_2017__2.1.csv,100.0,match
28,4,2017,stage_7,tour-du-senegal,2.2,,28_April_2017__stage_7__tour-du-senegal_2017__2.2.csv,,pcs_only
28,4,2017,result,himmerland-rundt,1.2,,28_April_2017__result__himmerland-rundt_2017__1.2.csv,,pcs_only
28,4,2017,stage_4,le-tour-de-bretagne,2.2,,28_April_2017__stage_4__le-tour-de-bretagne_2017__2.2.csv,,pcs_only
