date,year,course,stage,stage_num,classification,distance_gpx_km,asphalt_km,paved_km,cobblestones_km,unpaved_km,compacted_gravel_km,road_km,street_km,state_road_km,cycleway_km,off-grid_(unknown)_km,access_road_km,unknown_km,path_km,singletrack_km,denivele_pos,denivele_neg,altitude_max,altitude_min,n_cols_cat4,n_cols_cat3,n_cols_cat2,n_cols_cat1,n_cols_hc,loc_last_col_cat4,loc_last_col_cat3,loc_last_col_cat2,loc_last_col_cat1,loc_last_col_hc,gradient_last_1km,gradient_last_3km,gradient_last_5km,denivele_last_5km,gradient_first_50km,denivele_first_50km,max_pts,fichier_gpx,cobblestones_last_50km,compacted_gravel_last_50km,cobblestones_last_20km,compacted_gravel_last_20km,cobblestones_last_10km,compacted_gravel_last_10km
2020-11-07,2020,vuelta-a-espana,stage_17,17.0,2.UWT,178.28,155.0,10.1,0.411,2.0,0.0,160.0,1.28,4.71,0.0,10.7,0.0,10.7,2.26,0.0,4365.0,3148.0,1959.0,386.0,3.0,3.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9998,4.7,6.57,7.24,492.0,0.93,1121.0,100.0,2020 Vuelta a Espana Stage 17.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,2020,vuelta-a-espana,stage_18,18.0,2.UWT,140.01,40.6,4.01,0.412,2.19,0.0,16.7,8.32,14.0,4.59,86.0,0.267,88.0,5.21,0.0,1492.0,1460.0,749.0,552.0,3.0,1.0,0.0,0.0,0.0,0.8416,0.8416,0.0,0.0,0.0,2.8,-0.2,-0.34,613.0,-0.07,477.0,100.0,2020 Vuelta a Espana Stage 18.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,2020,grand-prix-chantal-biya,stage_1,1.0,2.2,97.55,60.8,27.5,0.12,5.2,0.0,33.1,1.69,58.9,0.0,4.06,0.0,4.06,0.0,0.0,1071.0,1071.0,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.14,432.0,0.01,575.0,7.0,2020 Grand Prix Chantal Biya Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,2020,grand-prix-chantal-biya,stage_2,2.0,2.2,142.4,126.0,15.7,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.498,0.0,0.498,0.0,0.0,1682.0,1638.0,719.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.4,573.0,0.04,613.0,7.0,2020 Grand Prix Chantal Biya Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,2020,grand-prix-chantal-biya,stage_3,3.0,2.2,171.03,110.0,54.9,0.0,4.78,0.0,5.07,0.464,164.0,0.0,1.55,0.0,1.55,0.0,0.0,2316.0,2454.0,747.0,560.0,1.0,0.0,0.0,0.0,0.0,0.6421,0.0,0.0,0.0,0.0,1.7,-0.17,0.6,690.0,-0.18,622.0,7.0,2020 Grand Prix Chantal Biya Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,2020,elite-road-central-american-championships-itt,result,,1.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,322.0,151.0,44.0,2.0,0.0,0.0,0.0,0.0,0.8244,0.0,0.0,0.0,0.0,1.5,-1.13,-1.74,185.0,-0.01,320.0,40.0,2020 Elite Road Central American Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,2020,grand-prix-chantal-biya,stage_4,4.0,2.2,110.86,16.5,62.1,0.0,31.9,0.0,38.9,0.0,71.6,0.0,0.466,0.0,0.466,0.0,0.0,1856.0,1860.0,736.0,633.0,1.0,0.0,0.0,0.0,0.0,0.508,0.0,0.0,0.0,0.0,-1.3,0.7,0.74,910.0,0.01,774.0,7.0,2020 Grand Prix Chantal Biya Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,2020,nc-israel,result,,NC,138.89,139.0,0.0,0.0,0.145,0.0,8.19,0.214,130.0,0.0,0.0,0.0,0.0,0.0,0.145,1787.0,1787.0,821.0,7.0,1.0,0.0,0.0,0.0,1.0,0.6799,0.6799,0.6799,0.6799,0.6799,-0.4,-2.0,-2.58,37.0,0.23,326.0,50.0,2020 Israeli Road National Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,2020,elite-road-central-american-championships-road-rac,result,,1.2,163.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,2106.0,135.0,43.0,13.0,0.0,0.0,0.0,0.0,0.9691,0.0,0.0,0.0,0.0,1.0,-2.1,-0.84,941.0,-0.02,639.0,40.0,2020 Elite Road Central American Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,2020,grand-prix-chantal-biya,stage_5,5.0,2.2,168.51,137.0,31.1,0.0,0.0,0.0,0.476,0.202,168.0,0.0,0.436,0.168,0.442,0.0,0.0,2435.0,2396.0,746.0,638.0,2.0,0.0,0.0,0.0,0.0,0.9654,0.0,0.0,0.0,0.0,0.2,0.17,-0.26,511.0,0.01,909.0,7.0,2020 Grand Prix Chantal Biya Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,2020,vuelta-a-ecuador,stage_1,1.0,2.2,176.25,88.4,87.7,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.402,0.402,0.0,0.0,2593.0,3630.0,1071.0,26.0,1.0,2.0,1.0,0.0,0.0,0.9223,0.9223,0.814,0.0,0.0,-1.2,0.23,-0.34,981.0,-1.7,373.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,2020,vuelta-a-ecuador,stage_2,2.0,2.2,131.71,42.4,88.8,0.0,0.0,0.0,1.27,0.0,130.0,0.0,0.727,0.0,0.727,0.0,0.0,2329.0,1832.0,538.0,26.0,1.0,2.0,1.0,0.0,0.0,0.9916,0.9916,0.9916,0.0,0.0,0.9,1.03,1.14,858.0,0.5,1305.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,2020,vuelta-a-ecuador,stage_3,3.0,2.2,124.56,116.0,1.67,2.73,0.0,0.0,1.11,1.82,116.0,0.0,4.35,0.0,4.35,1.51,0.0,2559.0,2386.0,3130.0,2501.0,3.0,2.0,1.0,0.0,0.0,0.9937,0.9937,0.9937,0.0,0.0,-1.8,0.67,1.72,923.0,-0.62,735.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 3.gpx,2.337,0.0,2.337,0.0,2.337,0.0
2020-11-26,2020,vuelta-a-ecuador,stage_4,4.0,2.2,120.51,109.0,3.43,0.0,3.84,0.0,15.6,3.56,97.1,0.0,4.52,0.0,4.64,0.0,0.0,2745.0,1879.0,3332.0,1532.0,3.0,0.0,0.0,0.0,1.0,0.9966,0.9966,0.9966,0.9966,0.9966,1.5,2.7,3.3,386.0,-1.62,475.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,2020,vuelta-a-ecuador,stage_5,5.0,2.2,130.51,105.0,9.47,0.0,11.7,0.0,28.5,7.38,89.1,0.0,4.56,0.0,4.74,1.26,0.0,2283.0,2892.0,3225.0,1531.0,4.0,1.0,0.0,0.0,1.0,0.996,0.996,0.996,0.996,0.996,-0.7,0.47,1.84,395.0,-0.53,790.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,2020,vuelta-a-ecuador,stage_6,6.0,2.2,103.35,97.8,2.08,0.0,0.0,0.0,0.0,3.93,97.7,0.0,2.08,0.0,3.61,0.0,0.0,1770.0,1770.0,2461.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.1,-0.5,723.0,0.03,858.0,7.0,2020 Vuelta Ciclista al Ecuador Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,2021,new-zealand-cycle-classic,stage_1,1.0,2.2,10.19,6.2,3.94,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,153.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.63,-0.52,30.0,0.0,30.0,,2021 New Zealand Cycle Classic Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,2021,new-zealand-cycle-classic,stage_2,2.0,2.2,158.42,5.47,153.0,0.0,0.0,0.0,157.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,1389.0,274.0,103.0,2.0,2.0,0.0,0.0,0.0,0.7986,0.6599,0.0,0.0,0.0,3.2,2.03,1.0,113.0,0.11,428.0,7.0,2021 New Zealand Cycle Classic Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,2021,new-zealand-cycle-classic,stage_3,3.0,2.2,128.61,62.1,66.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,813.0,165.0,29.0,1.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,-0.7,-0.5,-0.28,30.0,-0.07,379.0,7.0,2021 New Zealand Cycle Classic Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,2021,new-zealand-cycle-classic,stage_4,4.0,2.2,124.11,49.2,75.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.0,1321.0,414.0,68.0,2.0,0.0,3.0,0.0,0.0,0.9997,0.9997,0.9997,0.0,0.0,5.6,6.33,6.0,373.0,0.01,619.0,7.0,2021 New Zealand Cycle Classic Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,2021,new-zealand-cycle-classic,stage_5,5.0,2.2,42.33,0.0,9.83,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,371.0,369.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.04,138.0,0.0,371.0,7.0,2021 New Zealand Cycle Classic Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,2021,vuelta-al-tachira,stage_1,1.0,2.2,132.06,2.46,4.2,0.0,0.0,0.0,1.6,4.06,1.02,0.0,126.0,0.0,126.0,0.0,0.0,744.0,1625.0,962.0,54.0,0.0,1.0,0.0,0.0,0.0,0.8209,0.8209,0.0,0.0,0.0,-1.4,-0.7,-0.5,71.0,-1.67,293.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,2021,vuelta-al-tachira,stage_2,2.0,2.2,114.59,78.5,35.9,0.0,0.0,0.0,67.8,36.3,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,2330.0,1603.0,1379.0,0.0,10.0,0.0,0.0,0.0,0.9986,0.9986,0.0,0.0,0.0,2.8,3.93,3.68,239.0,-0.32,950.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,2021,vuelta-al-tachira,stage_3,3.0,2.2,130.14,26.9,4.94,0.0,0.0,0.0,0.303,4.84,26.7,0.0,99.4,0.0,99.0,0.0,0.0,2101.0,1493.0,1487.0,53.0,1.0,0.0,0.0,0.0,1.0,0.9995,0.9995,0.9995,0.9995,0.9995,10.0,7.6,7.1,627.0,-1.54,273.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,2021,vuelta-al-tachira,stage_4,4.0,2.2,17.48,13.6,1.64,0.0,0.0,0.0,13.1,2.26,0.0,0.0,2.14,0.0,2.25,0.0,0.0,439.0,266.0,1056.0,780.0,0.0,1.0,0.0,0.0,0.0,0.8253,0.8253,0.0,0.0,0.0,-3.3,1.53,3.7,439.0,0.99,439.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,2021,vuelta-al-tachira,stage_5,5.0,2.2,145.73,74.8,2.07,0.0,0.137,0.0,65.7,2.33,9.08,0.0,70.1,0.0,70.3,0.0,0.0,3301.0,2210.0,1454.0,175.0,3.0,1.0,1.0,0.0,1.0,0.9991,0.889,0.889,0.889,0.889,2.7,3.97,2.72,170.0,0.22,223.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,2021,vuelta-al-tachira,stage_6,6.0,2.2,151.67,16.5,11.9,0.0,0.0,0.0,22.7,5.33,1.41,0.0,122.0,0.0,124.0,0.732,0.0,3094.0,1128.0,2319.0,188.0,1.0,0.0,0.0,0.0,1.0,0.9936,0.9936,0.9936,0.9936,0.9936,-1.9,6.2,7.26,690.0,-0.24,221.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 6.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,2021,vuelta-al-tachira,stage_7,7.0,2.2,121.82,57.2,8.55,0.0,0.0,0.0,14.6,7.11,44.0,0.0,56.8,0.0,56.8,0.0,0.0,2569.0,2099.0,1509.0,308.0,0.0,3.0,0.0,0.0,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,8.8,7.07,5.14,303.0,-1.46,435.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 7.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,2021,gravel-and-tar,result,,1.2,163.85,7.84,115.0,0.0,36.4,0.0,146.0,5.24,4.65,3.33,4.34,0.0,4.34,0.0,0.0,1692.0,1724.0,298.0,33.0,7.0,3.0,0.0,0.0,0.0,0.8314,0.6862,0.0,0.0,0.0,0.0,0.17,0.04,12.0,0.07,538.0,40.0,2021 Gravel and Tar Classic.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,2021,vuelta-al-tachira,stage_8,8.0,2.2,109.13,70.2,7.18,0.0,0.0,0.0,65.2,11.2,1.91,0.0,30.5,0.0,31.9,2.2,0.0,1558.0,1309.0,1053.0,710.0,3.0,0.0,4.0,0.0,0.0,0.988,0.988,0.988,0.0,0.0,-3.4,1.6,1.18,137.0,0.1,614.0,7.0,2021 Vuelta al Tachira en Bicicleta Stage 8.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,2021,gp-de-valence,result,,1.2,96.33,95.2,0.677,0.0,0.0,0.0,79.1,0.794,12.6,0.461,0.191,0.0,0.28,0.0,0.0,1119.0,1341.0,629.0,1.0,3.0,0.0,1.0,0.0,0.0,0.7271,0.3939,0.3939,0.0,0.0,0.1,0.0,-0.02,25.0,-0.32,892.0,40.0,2021 Classica Comunitat Valenciana 1969 - Gran Premio Valencia.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,2021,gp-d-ouverture,result,,1.1,170.84,170.0,0.494,0.0,0.0,0.0,130.0,0.0,39.8,0.893,0.0,0.0,0.0,0.0,0.0,2803.0,2949.0,732.0,10.0,0.0,6.0,2.0,0.0,0.0,0.9507,0.9507,0.8382,0.0,0.0,-0.5,-1.27,-1.66,0.0,0.21,695.0,125.0,2021 Grand Prix Cycliste la Marseillaise.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,2021,etoile-de-besseges,stage_1,1.0,2.1,143.83,142.0,0.578,0.0,0.0,0.0,104.0,2.91,35.6,0.399,0.568,0.0,1.1,0.537,0.0,459.0,426.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.8,1.06,64.0,-0.04,152.0,14.0,2021 Etoile de Besseges - Tour du Gard Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,2021,nc-australia-itt,result,,NC,37.56,14.1,23.5,0.0,0.0,0.0,29.9,6.8,0.0,0.838,0.0,0.0,0.0,0.0,0.0,371.0,373.0,580.0,495.0,2.0,0.0,0.0,0.0,0.0,0.8328,0.0,0.0,0.0,0.0,2.1,-0.93,-1.16,207.0,-0.01,371.0,50.0,2021 Australian Road National Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,2021,etoile-de-besseges,stage_2,2.0,2.1,154.08,148.0,5.89,0.0,0.0,0.0,148.0,1.29,4.63,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,1623.0,202.0,56.0,5.0,0.0,0.0,0.0,0.0,0.9345,0.0,0.0,0.0,0.0,0.4,-0.17,-0.26,236.0,0.14,719.0,14.0,2021 Etoile de Besseges - Tour du Gard Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,2021,etoile-de-besseges,stage_3,3.0,2.1,154.71,151.0,1.65,0.0,0.0,0.0,142.0,1.62,8.9,0.0,2.09,0.0,2.35,0.0,0.0,2036.0,2044.0,557.0,86.0,2.0,4.0,1.0,0.0,0.0,0.9009,0.9009,0.2122,0.0,0.0,0.4,0.07,-0.04,57.0,-0.01,910.0,14.0,2021 Etoile de Besseges - Tour du Gard Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,2021,etoile-de-besseges,stage_4,4.0,2.1,151.8,144.0,7.7,0.0,0.0,0.0,129.0,0.635,19.4,1.96,0.0,0.0,0.0,1.16,0.0,1760.0,1787.0,340.0,33.0,6.0,2.0,0.0,0.0,0.0,0.9997,0.6279,0.0,0.0,0.0,5.8,1.3,0.66,128.0,0.03,626.0,14.0,2021 Etoile de Besseges - Tour du Gard Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,2021,grand-prix-alanya,result,,1.2,147.61,116.0,27.4,2.1,0.0,0.0,109.0,2.16,33.8,0.0,2.12,0.0,2.12,0.0,0.0,2395.0,2397.0,292.0,0.0,3.0,3.0,0.0,0.0,0.0,0.8451,0.784,0.0,0.0,0.0,0.1,0.1,-0.38,64.0,0.45,443.0,40.0,2021 Grand Prix Alanya.gpx,0.139,0.0,0.139,0.0,0.139,0.0
2021-02-07,2021,grand-prix-gazipasa,result,,1.2,155.55,154.0,1.43,0.0,0.0,0.0,58.7,0.0,96.7,0.0,0.406,0.0,0.472,0.0,0.0,1809.0,1809.0,251.0,4.0,0.0,5.0,0.0,0.0,0.0,0.8525,0.8525,0.0,0.0,0.0,-0.2,-0.9,-0.3,115.0,0.31,505.0,40.0,2021 Grand Prix Gazipasa.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,2021,etoile-de-besseges,stage_5,5.0,2.1,10.75,10.3,0.159,0.0,0.0,0.0,4.4,0.479,5.49,0.148,0.251,0.0,0.251,0.0,0.0,181.0,19.0,290.0,128.0,0.0,1.0,0.0,0.0,0.0,0.9966,0.9966,0.0,0.0,0.0,6.7,5.3,3.1,162.0,1.51,181.0,14.0,2021 Etoile de Besseges - Tour du Gard Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,2021,nc-australia,result,,NC,139.88,17.5,123.0,0.0,0.0,0.0,87.7,23.6,14.3,14.8,0.0,0.0,0.0,0.0,0.0,2676.0,2676.0,599.0,442.0,12.0,0.0,0.0,0.0,0.0,0.936,0.0,0.0,0.0,0.0,-4.3,-1.9,-2.12,694.0,0.3,1048.0,100.0,2021 Australian Road National Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,2021,tour-cycliste-international-la-provence,stage_1,1.0,2.Pro,182.45,182.0,0.0,0.0,0.165,0.0,140.0,0.0,35.1,7.23,0.0,0.0,0.0,0.165,0.0,2522.0,2690.0,743.0,5.0,3.0,2.0,3.0,0.0,0.0,0.8386,0.8386,0.7475,0.0,0.0,-0.2,-0.53,-0.06,32.0,0.2,836.0,20.0,2021 Tour de la Provence Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,2021,tour-cycliste-international-la-provence,stage_2,2.0,2.Pro,175.46,174.0,0.333,0.0,0.23,0.0,138.0,0.276,35.5,1.4,0.0,0.0,0.0,0.242,0.0,2341.0,2090.0,593.0,159.0,3.0,5.0,1.0,0.0,0.0,0.9999,0.8965,0.802,0.0,0.0,4.0,3.27,2.02,101.0,0.34,704.0,20.0,2021 Tour de la Provence Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,2021,nc-new-zealand-itt,result,,NC,44.1,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,289.0,121.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-0.3,-0.3,116.0,-0.0,287.0,50.0,2021 New Zealand Road National Championships - ITT.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,2021,tour-cycliste-international-la-provence,stage_3,3.0,2.Pro,153.92,150.0,4.21,0.0,0.0,0.0,139.0,0.0,11.2,3.94,0.0,0.0,0.0,0.0,0.0,2664.0,1282.0,1419.0,37.0,0.0,1.0,2.0,0.0,1.0,0.9997,0.9997,0.9997,0.9997,0.9997,6.5,8.33,8.86,531.0,0.18,244.0,20.0,2021 Tour de la Provence Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,2021,tour-cycliste-international-la-provence,stage_4,4.0,2.Pro,162.73,162.0,0.39,0.0,0.0,0.0,133.0,2.14,24.8,2.72,0.0,0.0,0.0,0.0,0.0,1283.0,1225.0,308.0,6.0,3.0,3.0,0.0,0.0,0.0,0.909,0.797,0.0,0.0,0.0,-0.2,-0.47,-0.38,32.0,0.11,397.0,20.0,2021 Tour de la Provence Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,2021,clasica-de-almeria,result,,1.Pro,186.44,165.0,4.66,0.0,2.33,0.0,156.0,3.32,10.5,1.11,14.2,0.0,14.4,0.344,0.441,1636.0,1676.0,526.0,-2.0,1.0,0.0,2.0,0.0,0.0,0.7397,0.5118,0.5118,0.0,0.0,0.2,-0.1,0.0,10.0,0.72,548.0,200.0,2021 Clasica de Almeria.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,2021,nc-new-zealand,result,,NC,174.16,31.9,142.0,0.0,0.0,0.0,170.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,1904.0,228.0,40.0,4.0,4.0,0.0,0.0,0.0,0.8942,0.8942,0.0,0.0,0.0,0.1,0.13,-0.1,51.0,-0.02,507.0,100.0,2021 New Zealand Road National Championships.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,2021,tour-des-alpes-maritimes,stage_1,1.0,2.1,187.76,186.0,0.0,0.0,0.182,0.0,153.0,0.286,17.2,15.7,1.02,0.217,0.771,0.0,0.182,3648.0,3020.0,746.0,12.0,2.0,3.0,2.0,2.0,0.0,0.9999,0.9999,0.9999,0.8567,0.0,6.3,2.4,2.68,142.0,0.6,887.0,14.0,2021 Tour des Alpes Maritimes et du Var Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,2021,tour-des-alpes-maritimes,stage_2,2.0,2.1,167.75,163.0,4.25,0.0,0.0,0.0,160.0,2.12,5.79,0.0,0.0,0.0,0.0,0.0,0.0,3081.0,2987.0,806.0,70.0,8.0,4.0,0.0,1.0,0.0,0.9996,0.9996,0.5232,0.5232,0.0,10.1,4.27,3.16,179.0,-0.19,779.0,14.0,2021 Tour des Alpes Maritimes et du Var Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,2021,grand-prix-manavgat-side,result,,1.2,147.32,145.0,1.09,1.76,0.0,0.0,13.1,0.939,133.0,0.0,0.0,0.0,0.0,0.608,0.0,983.0,980.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.08,180.0,-0.01,351.0,40.0,2021 Grand Prix Velo Manavgat.gpx,0.306,0.0,0.0,0.0,0.0,0.0
2021-02-21,2021,grand-prix-velo-alanya,result,,1.2,105.74,105.0,1.08,0.229,0.0,0.0,36.3,0.698,68.6,0.0,0.0,0.0,0.0,0.293,0.0,2572.0,1690.0,1034.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9986,0.9095,0.9095,0.9095,0.9095,5.2,-1.33,-1.5,381.0,-0.04,381.0,40.0,2021 Grand Prix Velo Alanya.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,2021,uae-tour,stage_1,1.0,2.UWT,175.8,154.0,4.26,0.0,0.0,0.0,155.0,2.91,0.15,0.0,17.7,0.0,18.3,1.07,0.0,339.0,430.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,7.0,0.04,157.0,40.0,2021 UAE Tour Stage 1.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,2021,tour-des-alpes-maritimes,stage_3,3.0,2.1,131.31,131.0,0.0,0.0,0.0,0.0,120.0,2.13,6.82,1.65,0.375,0.0,0.0,0.0,0.0,3575.0,3648.0,1000.0,101.0,0.0,1.0,3.0,0.0,2.0,0.9613,0.9613,0.8275,0.8275,0.8275,-1.5,-2.17,-3.58,0.0,0.42,1386.0,14.0,2021 Tour des Alpes Maritimes et du Var Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2021,uae-tour,stage_2,2.0,2.UWT,13.03,11.2,0.226,0.0,0.0,0.0,0.0,0.211,0.0,11.4,1.42,0.0,1.63,0.0,0.0,90.0,91.0,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.02,55.0,-0.01,90.0,40.0,2021 UAE Tour Stage 2.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,2021,uae-tour,stage_3,3.0,2.UWT,165.92,110.0,3.85,0.0,0.0,0.0,34.8,2.09,77.0,0.0,51.5,0.0,52.9,1.64,0.0,1430.0,671.0,1031.0,218.0,1.0,0.0,0.0,0.0,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,2.2,4.17,5.7,333.0,0.03,213.0,40.0,2021 UAE Tour Stage 3.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,2021,uae-tour,stage_4,4.0,2.UWT,203.87,76.5,2.71,0.0,0.701,0.0,40.5,2.32,38.5,0.0,123.0,0.129,126.0,0.706,0.0,690.0,690.0,67.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,-0.02,12.0,-0.0,197.0,40.0,2021 UAE Tour Stage 4.gpx,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,2021,uae-tour,stage_5,5.0,2.UWT,168.61,87.3,6.67,0.0,0.734,0.0,48.7,4.3,42.0,0.0,74.1,0.0,74.5,0.734,0.0,2581.0,1139.0,1489.0,8.0,0.0,1.0,1.0,0.0,1.0,0.9993,0.9993,0.9993,0.9993,0.9993,4.5,5.8,5.64,348.0,0.23,592.0,40.0,2021 UAE Tour Stage 5.gpx,0.0,0.0,0.0,0.0,0.0,0.0
